exp_ic	age	spatial.std	spatial.avg	spatial.min	spatial.max	spatial.n.domains	spatial.COMall.x	spatial.COMall.y	spatial.COMdom.x	spatial.COMdom.y	region.orient	threshold.area	mass.total	mass.region	region.majmin.ratio	region.extent	threshold.perc	region.centroid.1	region.centroid.0	mass.perc	region.eccentricity	region.minaxis	region.majaxis	temporal.autocorr	temporal.min	temporal.max	temporal.std	temporal.n.freq	freq.range.high	freq.maxsnr.freq	length	freq.avgsnr	freq.integrate	freq.range.low	freq.maxsnr	freq.rangesz	artifact	signal	noise	hemodynamic	movement	res
190904_01-02_600components-0525	21	0.0007609672	-1.84596114719473E-10	-0.0047310934	0.004760102	0	627.9840669	809.7668703459	164.758002334	124.8970616083														0.0728415373	-8.8724436669	14.2503981555	0.7888560736	4	0.0656950324	1.4865088938	17	1.2538403898	0.0164589778	0.0164237581	1.5950359931	0.0492712743	0	0	1			6.95
190904_01-02_600components-0526	21	0.0007609672	-2.21160998269717E-09	-0.004515404	0.0051529864	0	628.1967648145	810.5264368421	166.761664167	356.6243528146														0.0508151883	-9.731842105	9.3274562532	0.7888130334	2	0.2026311804	2.292510108	13	1.4149752038	0.0718326955	0.0716409409	1.8835914686	0.1309902395	0	0	1			6.95
190904_01-02_600components-0527	21	0.0007609672	-3.39250221829852E-09	-0.004229002	0.0070696392	0	627.5889294061	810.2467900637	694.1961830589	565.7761634947														0.0471794574	-10.3265662801	11.0269714037	0.7886618522	5	2.5	4.585020216	3	1.015732231	0.009421855	2.1022410381	1.0233962663	0.3977589619	0	0	1			6.95
190904_01-02_600components-0528	21	0.0007609672	-6.26533318171375E-09	-0.0047224165	0.0044777677	0	628.0530619294	810.6709574131	579.5002605031	677.1037515433														0.0888967147	-12.6878310738	9.3210173071	0.7886532215	3	4.585020216	5	2	1.0045706878	0.0033505255	4.2044820763	1.0064552631	0.3805381398	0	0	1			6.95
190904_01-02_600components-0529	21	0.000760967	2.82716368502183E-09	-0.0043538671	0.0045467734	0	628.2972269131	810.4379719456	562.4447895929	227.6128722547														0.0610045824	-8.623709393	13.1302956022	0.7886122283	3	0.2409704415	3.8555270635	7	1.4578108558	0.0683830045	0.1432818818	1.7865544073	0.0976885597	0	0	1			6.95
190904_01-02_600components-0530	21	0.0007609672	6.13267484924354E-09	-0.0045589008	0.0045407371	0	628.509372748	810.4492853489	331.9767583033	48.6438988497														0.0658389806	-8.6637600588	10.1449861523	0.7885844968	3	0.0716409409	2.1022410381	25	2.6188322002	0.1646645062	0.0089551176	4.2674937913	0.0626858233	0	0	1			6.95
190904_01-02_600components-0531	21	0.0007609672	4.8702613247583E-09	-0.0044147452	0.0050001401	0	627.9379313495	810.3987832132	298.9347044822	190.4830196144														0.0550436261	-10.0628559943	10.0255625958	0.7885121916	2	0.0851959166	0.3716272234	34	2.3415286739	0.1120530165	0.0048828125	5.275492229	0.0803131041	0	0	1			6.95
190904_01-02_600components-0532	21	0.0007609672	2.77717214801534E-09	-0.0052221618	0.0048786391	0	627.9981120718	810.1426189849	386.0193239707	311.2520532028														0.0445077597	-9.2498454572	11.8829712931	0.7883757088	4	0.573127527	3.8555270635	6	1.2184562677	0.0590912671	0.3716272234	1.3692492044	0.2015003036	0	0	1			6.95
190904_01-02_600components-0533	21	0.000760967	5.41861961479949E-09	-0.0043372872	0.0045405524	0	628.2304251762	809.8858555494	424.0458039917	557.0332340114														0.021855314	-12.8077609559	8.2542142422	0.7881741864	1	0.0716409409	0.5255602595	32	3.891858218	0.1896092236	0.0048828125	9.9787946574	0.0667581284	0	0	1			6.95
190904_01-02_600components-0534	21	0.0007609672	2.91230637775721E-09	-0.0044454832	0.0044408571	0	627.9266339637	809.7203660908	530.6705439551	513.9408839607														-0.0126798566	-9.6004273531	9.0522183612	0.7880275696	4	5	5	0	1.0148533719	0.0126482796	4.585020216	1.0280476271	0.414979784	0	0	1			6.95
190904_01-02_600components-0535	21	0.0007609671	6.40015059141424E-09	-0.004329219	0.0057907593	0	628.1459899554	810.8724819596	408.342334813	398.7273156021														0.0690185508	-9.8933972368	11.2930613398	0.7880240004	4	1.0511205191	4.585020216	3	1.0397540396	0.0111868014	0.8838834765	1.0617172489	0.1672370426	0	0	1			6.95
190904_01-02_600components-0536	21	0.0007609672	-2.69865905562098E-09	-0.0045219706	0.0055548913	0	627.8607136588	809.7884002357	527.8218930881	788.5064019755														0.0856732068	-10.5216107981	9.7790855539	0.7880157689	4	1.25	5	2	1.0313777771	0.0076842705	1.146255054	1.0407917692	0.103744946	0	0	1			6.95
190904_01-02_600components-0537	21	0.0007609669	3.62732945751029E-09	-0.00461629	0.0053308645	0	628.2645635659	810.2475373708	389.6591277552	711.6216925038														0.0761365592	-10.2432885903	8.7422109955	0.7879923912	4	0.7432544469	4.585020216	3	1.0768656365	0.0160388517	0.625	1.114245128	0.1182544469	0	0	1			6.95
190904_01-02_600components-0538	21	0.0007609669	-1.45096493326839E-09	-0.0044952572	0.0056417423	0	628.2173005836	810.143130642	452.4560553489	303.2401503378														0.0997994257	-11.0695093675	9.4011303275	0.7878186922	3	0.3125	3.5355339059	8	1.3577721976	0.0758989019	0.1703918332	1.5415267392	0.1421081668	0	0	1			6.95
190904_01-02_600components-0539	21	0.0007609671	-7.19470414338874E-10	-0.0043231387	0.0068850912	0	627.8278215303	810.53588765	511.9154654023	958.9327669152														0.0844992841	-9.9724306712	12.8645297454	0.787680366	4	2.5	4.2044820763	4	1.0270702012	0.0223039673	1.9277635318	1.048760384	0.5722364682	0	0	1			6.95
190904_01-02_600components-0540	21	0.0007609671	1.65994835449849E-09	-0.0042231985	0.0049291846	0	627.6063882178	809.9707735527	891.4742670287	513.9659508712														0.0409829121	-10.2523783314	10.82848329	0.7876600282	3	0.1204852207	4.585020216	3	1.0489976315	0.001887464	0.1013155902	1.0682993243	0.0191696305	0	0	1			6.95
190904_01-02_600components-0541	21	0.0007609671	-1.12789020959103E-09	-0.004452787	0.0045222538	0	627.9500969969	810.1940826368	512.9796458402	667.0322519876														0.0351485381	-9.1195810272	11.19579306	0.7873787289	3	3.5355339059	4.585020216	2	1.018373793	0.0107993127	3.2420988866	1.0215351819	0.2934350193	0	0	1			6.95
190904_01-02_600components-0542	21	0.0007609671	2.16815686960095E-10	-0.0042669928	0.0057030345	0	627.4766964509	809.7034978783	429.3967041518	389.4039378119														0.074179275	-8.046985115	10.5228471331	0.7873587131	5	2.1022410381	4.585020216	3	1.0261800061	0.0147322235	1.767766953	1.0410083292	0.3344740852	0	0	1			6.95
190904_01-02_600components-0543	21	0.0007609671	1.33634278872636E-09	-0.0043625928	0.0045242786	0	628.174072729	810.4975678313	340.0607588792	501.3082025622														0.0354077033	-9.4858049698	11.9912292899	0.7872936174	4	5	5	1	1.0287774218	0.0346358679	4.2044820763	1.0437836709	0.7955179237	0	0	1			6.95
190904_01-02_600components-0544	21	0.0007609671	-2.56751049592861E-09	-0.0046665972	0.0049522188	0	627.9504643903	810.1256084574	559.7201406545	380.0120561556														0.0207623284	-10.4167582563	12.163881867	0.7871282064	2	0.9638817659	4.585020216	3	1.017175319	0.0042858819	0.8105247217	1.0364178063	0.1533570442	0	0	1			6.95
190904_01-02_600components-0545	21	0.000760967	5.93888026612459E-10	-0.0045116832	0.0043942729	0	628.0026604791	810.0963996247	539.6158606003	661.7603395491														0.0997134838	-10.9574332619	10.0982706091	0.7869885376	2	1.25	2.1022410381	13	1.0661828383	0.0680313723	0.4419417382	1.1186537913	0.8080582618	0	0	1			6.95
190904_01-02_600components-0546	21	0.0007609674	-2.79566322478687E-09	-0.0045202975	0.0060149632	0	628.0101285309	810.0757178626	337.6026943269	745.3169176064														0.0005898944	-9.0865452253	10.0453172357	0.7869878864	3	5	4.2044820763	3	1.0450230538	0.0839193547	3.5355339059	1.0654191647	1.4644660941	0	0	1			6.95
190904_01-02_600components-0547	21	0.0007609672	-0.000000001	-0.0043813703	0.0043972178	0	627.212735803	810.0862781948	342.0257007879	716.0958534026														0.0130340559	-10.1137623015	10.2555678054	0.7868533406	2	0.9638817659	4.2044820763	4	1.1051188079	0.0340957004	0.7432544469	1.1589339437	0.220627319	0	0	1			6.95
190904_01-02_600components-0548	21	0.0007609671	-3.41495546325755E-09	-0.0049384867	0.0047766479	0	628.1215360579	810.4707223072	849.5598582243	749.3616033303														0.0896980321	-8.898104757	10.7813411065	0.7868524077	4	0.0929068059	4.585020216	13	1.0821347335	0.008355912	0.0328475162	1.1578783867	0.0600592896	0	0	1			6.95
190904_01-02_600components-0549	21	0.0007609669	-8.28550044540514E-10	-0.0042497317	0.0048426075	0	628.2179894658	810.0495599598	415.1001476285	271.0073241124														0.0214369691	-9.2227872634	9.971277339	0.7868139104	2	0.0716409409	0.6815673329	32	2.7431164716	0.1826964012	0.0048828125	4.3010262533	0.0667581284	0	0	1			6.95
190904_01-02_600components-0550	21	0.0007609673	0.000000002	-0.004553065	0.005039014	0	627.8647738442	809.770264346	551.4751348216	672.2268795595														0.0749181744	-12.7396879426	10.0918837814	0.7862309693	3	0.573127527	4.2044820763	5	1.077474013	0.01869428	0.4052623608	1.125845551	0.1678651662	0	0	1			6.95
190904_01-02_600components-0551	21	0.0007609671	-4.7355570150697E-09	-0.0045705267	0.0041036793	0	627.8910197615	810.0993317829	504.6690708432	663.9563845587														0.0398448187	-10.8191519272	8.692153465	0.786189026	2	0.5255602595	3.8555270635	8	1.186230371	0.0614740734	0.2865637635	1.3465558748	0.238996496	0	0	1			6.95
190904_01-02_600components-0552	21	0.0007609672	-3.23459547147472E-09	-0.0045252084	0.0046135432	0	628.0301494377	810.2166535579	491.7748522826	650.3949691472														0.055072268	-10.191658583	11.1804918744	0.7861481038	4	5	4.585020216	2	1.0290488942	0.0338320337	4.2044820763	1.0376798923	0.7955179237	0	0	1			6.95
190904_01-02_600components-0553	21	0.0007609668	4.16013852532684E-09	-0.0047940134	0.0046281464	0	627.6402473503	810.2804596795	413.2639537623	370.091240578														0.0190502939	-9.7698172399	8.686040689	0.7861474641	3	0.15625	4.2044820763	9	1.2766694295	0.0327784292	0.078125	1.4298761307	0.078125	0	0	1			6.95
190904_01-02_600components-0554	21	0.0007609672	2.2079444776213E-09	-0.0047035509	0.0042088586	0	627.8974463472	810.4126342996	553.8802141292	620.2436395889														0.0518046346	-12.3487693344	10.6441924377	0.7861176392	5	4.585020216	4.2044820763	8	1.0282078992	0.0682498789	2.5	1.0489554106	2.085020216	0	0	1			6.95
190904_01-02_600components-0555	21	0.0007609671	-1.68236312838779E-09	-0.0044366818	0.0048176743	0	627.2449949472	810.6026503817	396.8917531368	264.4871154091														0.0565598261	-8.9729385485	8.4866468206	0.7858897772	3	2.1022410381	4.2044820763	5	1.0775196745	0.0650942095	1.4865088938	1.1167601834	0.6157321444	0	0	1			6.95
190904_01-02_600components-0556	21	0.0007609671	0.000000003	-0.0047696082	0.0059038921	0	627.8927169848	809.9439940957	548.9518899748	366.0037264502														0.0567318523	-9.301245926	9.7293228059	0.7858679217	3	0.6815673329	3.5355339059	7	1.1797557048	0.0654442826	0.4052623608	1.3108566277	0.2763049721	0	0	1			6.95
190904_01-02_600components-0557	21	0.0007609673	-4.36266346423518E-09	-0.0057124374	0.0049798764	0	627.9731462497	810.4694241442	383.2356846554	503.8520749112														0.0985741217	-9.414131323	10.6882098981	0.785786229	3	1.767766953	4.2044820763	5	1.0278806411	0.0217618754	1.25	1.0472787454	0.517766953	0	0	1			6.95
190904_01-02_600components-0558	21	0.000760967	2.3398923091296E-09	-0.0049577887	0.0044366652	0	628.2444891241	809.9672325068	650.8490574113	399.9694783139														0.0460720082	-12.5194256138	9.2310099334	0.7857483798	3	1.0511205191	5	2	1.0295752166	0.0057916526	0.9638817659	1.0375142866	0.0872387532	0	0	1			6.95
190904_01-02_600components-0559	21	0.0007609671	2.33758932139262E-09	-0.0044545579	0.0051843123	0	628.1283774593	810.430896849	659.2915218824	478.7919308122														0.0551371115	-10.1640512975	9.488244404	0.7857351118	2	0.0328475162	0.8838834765	23	3.4620353735	0.1052642383	0.0048828125	6.7123144066	0.0279647037	0	0	1			6.95
190904_01-02_600components-0560	21	0.000760967	-1.63199983864011E-09	-0.004596086	0.0044667899	0	628.0677804232	810.5787635238	363.1848605518	295.0115187315														0.0499300555	-11.5416860975	9.9837758088	0.7853597704	3	5	4.585020216	1	1.02928291	0.0346899396	4.2044820763	1.0419785788	0.7955179237	0	0	1			6.95
190904_01-02_600components-0561	21	0.0007609668	1.94747351910074E-09	-0.0045120194	0.0041723569	0	627.8191034516	810.1293221231	413.6252191044	199.6015592992														0.0371843813	-11.3897045858	10.9019573038	0.7851752178	3	0.4819408829	4.585020216	3	1.0728433481	0.0095501057	0.4052623608	1.0998686238	0.0766785221	0	0	1			6.95
190904_01-02_600components-0562	21	0.000760967	-6.97644190415141E-10	-0.0054891134	0.0046884795	0	628.1709966662	810.7460323549	199.2119130219	666.1365634088														0.0531552704	-8.5192710757	8.560387169	0.7849480361	2	2.1022410381	4.585020216	3	1.0309536757	0.0162469882	1.767766953	1.0430008007	0.3344740852	0	0	1			6.95
190904_01-02_600components-0563	21	0.000760967	6.91258628382612E-09	-0.0044191703	0.0047133107	0	628.1044215105	809.8849843995	274.9255944531	646.36635438														0.059340289	-11.0078746026	10.5542507517	0.7848302785	3	0.5255602595	4.585020216	3	1.0494678595	0.007102291	0.4419417382	1.0705489146	0.0836185213	0	0	1			6.95
190904_01-02_600components-0564	21	0.0007609672	-3.40917687012584E-10	-0.0051262865	0.0049428049	0	627.4713569096	809.7836166808	853.65293926	700.4369064255														0.0934411784	-8.6340201053	10.5524181879	0.7847591341	5	0.2627801298	3.8555270635	11	1.2352764742	0.0552561509	0.1104854346	1.5146736721	0.1522946952	0	0	1			6.95
190904_01-02_600components-0565	21	0.0007609673	-1.66076735821677E-09	-0.0047966303	0.0048571962	0	627.7147438338	810.1960414259	468.4262289321	397.1222073015														-0.0114227489	-10.2265417751	12.9952977063	0.7846801476	3	0.3125	3.8555270635	6	1.1240978956	0.0181584132	0.2026311804	1.2288094933	0.1098688196	0	0	1			6.95
190904_01-02_600components-0566	21	0.0007609672	-1.81286798363396E-09	-0.0042640662	0.0046434877	0	628.1846123081	810.7634254675	739.8675176387	844.0327703929														0.0637259021	-8.9098622471	11.0749629879	0.7846158962	2	2.1022410381	4.585020216	3	1.0302709614	0.0160455489	1.767766953	1.0491853885	0.3344740852	0	0	1			6.95
190904_01-02_600components-0567	21	0.0007609671	2.87170419520087E-09	-0.0047876744	0.0048994476	0	627.6590048366	810.1083807712	295.8209700251	653.0840107944														0.0778069444	-11.94642025	8.2740639268	0.784465442	2	0.3407836665	0.4052623608	37	1.7922402523	0.2418280563	0.0150606526	3.8159179517	0.3257230139	0	0	1			6.95
190904_01-02_600components-0568	21	0.0007609672	-8.58515413811152E-10	-0.0041609395	0.0045341073	0	627.9922497215	810.2132440992	581.6278468539	559.4022435667														0.0199295596	-10.1057934491	9.8365932578	0.7844652424	3	0.4052623608	2.7262693317	11	1.4280565831	0.1154469812	0.1703918332	1.9829870744	0.2348705276	0	0	1			6.95
190904_01-02_600components-0569	21	0.0007609672	3.89499303600146E-10	-0.0041440828	0.0059250133	0	627.8318911971	810.3187586489	370.6040134114	1246.0221996525														0.0054095071	-9.7634126933	10.8694789977	0.7842355445	4	5	4.585020216	1	1.0101797606	0.0119987376	4.2044820763	1.0126559743	0.7955179237	0	0	1			6.95
190904_01-02_600components-0570	21	0.000760967	2.08693272835007E-09	-0.0045666103	0.0094779493	0	627.9105466641	810.2516889463	932.9084980971	1106.8114344589														0.10494471	-10.9068425222	8.740390074	0.7841827397	3	0.573127527	4.2044820763	12	1.2050662432	0.1136224658	0.2209708691	1.4273869838	0.3521566579	0	0	1			6.95
190904_01-02_600components-0571	21	0.000760967	-2.93508659055888E-09	-0.0043782885	0.0045601136	0	628.2993861849	810.2927163268	457.0431107286	429.0716414719														0.028452565	-9.7975975106	10.8711996065	0.7841074483	3	0.2865637635	4.2044820763	5	1.1423717489	0.0178114659	0.2026311804	1.2290782538	0.0839325831	0	0	1			6.95
190904_01-02_600components-0572	21	0.0007609673	-4.9341902325707E-09	-0.0045542667	0.005034373	0	628.1844220386	810.0453768968	348.6937555141	391.8922681463														0.1090604584	-10.7656623904	11.2773436673	0.7838878331	3	2.292510108	3.8555270635	6	1.1203231837	0.1320298497	1.4865088938	1.1852216598	0.8060012143	0	0	1			6.95
190904_01-02_600components-0573	21	0.0007609672	2.10378189101659E-09	-0.0044773768	0.0044176599	0	628.1259134043	809.9213598974	131.4911495756	376.834351779														0.0700326469	-11.3687984896	10.1394583551	0.7837130255	3	0.0929068059	0.2627801298	35	3.4077671417	0.1944388226	0.0048828125	14.1742660752	0.0880239934	0	0	1			6.95
190904_01-02_600components-0574	21	0.000760967	5.37655179521494E-10	-0.0048874572	0.0050729468	0	628.0768600952	810.3730826546	536.6171333362	923.7718597239														0.053941006	-11.8386601455	11.2232159265	0.7835822	3	5	5	1	1.017619874	0.0210273216	4.2044820763	1.0244595438	0.7955179237	0	0	1			6.95
190904_01-02_600components-0575	21	0.000760967	2.51270712493105E-09	-0.0047860134	0.0045832717	0	627.7702197114	810.137760977	367.7628270104	74.6429788924														0.0092021413	-8.5415458244	10.4253185664	0.7834685506	2	0.4819408829	2.292510108	16	1.1706891693	0.0706408141	0.1313900649	1.3571316766	0.3505508181	0	0	1			6.95
190904_01-02_600components-0576	21	0.0007609671	-1.0332155904522E-08	-0.004432572	0.0043395672	0	628.2594880221	810.5411200083	430.7345248923	659.8968066119														0.0405933026	-8.9108356649	9.409561801	0.7834477471	4	3.5355339059	4.585020216	3	1.0576993596	0.0489772291	2.9730177875	1.076387751	0.5625161184	0	0	1			6.95
190904_01-02_600components-0577	21	0.0007609672	1.22978263200685E-09	-0.0047994506	0.004836561	0	627.9401512568	809.963571667	469.5220806028	784.9396285251														0.060548867	-8.9555983917	8.2635091252	0.7833133736	3	0.4052623608	4.2044820763	5	1.1688876994	0.0287853345	0.2865637635	1.272300164	0.1186985973	0	0	1			6.95
190904_01-02_600components-0578	21	0.0007609671	6.58609278204919E-09	-0.0045106578	0.0049682177	0	628.2725831156	809.6303312989	537.3221087568	731.7189695993														0.0254527974	-10.6382923869	11.7243831423	0.7831702358	1	0.2409704415	0.1013155902	46	2.1619105437	0.2518494941	0.0048828125	4.3818591972	0.236087629	0	0	1			6.95
190904_01-02_600components-0579	21	0.0007609672	5.14792004194941E-09	-0.0041793597	0.0045613743	0	628.2542726587	810.3990475494	362.6408762726	644.3244899489														0.0473967258	-10.4761527229	10.563955752	0.7829223843	5	3.8555270635	4.2044820763	5	1.0280173743	0.0391624439	2.7262693317	1.0484700732	1.1292577319	0	0	1			6.95
190904_01-02_600components-0580	21	0.0007609671	-1.78465275411194E-10	-0.0053664857	0.0046577315	0	627.8763711503	811.1234228096	505.5786394508	432.1117148592														0.0538589146	-9.3214295978	9.0220425147	0.7827796506	3	0.1858136117	3.8555270635	7	1.2020979163	0.0233786922	0.1104854346	1.2953215099	0.0753281772	0	0	1			6.95
190904_01-02_600components-0581	21	0.0007609671	1.50273025376018E-09	-0.0053606799	0.0047523851	0	627.9975792281	810.3162003991	717.1955746476	789.4176829197														0.0379978473	-11.5892770412	8.7790917485	0.782774627	3	0.1013155902	4.2044820763	11	1.1877164244	0.0182298029	0.0425979583	1.3435819802	0.0587176319	0	0	1			6.95
