exp_ic	age	spatial.std	spatial.avg	spatial.min	spatial.max	spatial.n.domains	spatial.COMall.x	spatial.COMall.y	spatial.COMdom.x	spatial.COMdom.y	region.orient	threshold.area	mass.total	mass.region	region.majmin.ratio	region.extent	threshold.perc	region.centroid.1	region.centroid.0	mass.perc	region.eccentricity	region.minaxis	region.majaxis	temporal.autocorr	temporal.min	temporal.max	temporal.std	temporal.n.freq	freq.range.high	freq.maxsnr.freq	length	freq.avgsnr	freq.integrate	freq.range.low	freq.maxsnr	freq.rangesz	artifact	signal	noise	hemodynamic	movement	res
171211_01-02_600components-0366	22	0.0008363845	-7.55786227249496E-11	-0.0222097508	0.021808687	0	850.5546630337	723.320446207	944.3059564906	446.4864052513														0.2089491065	-1.9605306938	2.1297790966	0.3859387352	1	0.4819408829	0.1313900649	48	2.0440532585	0.5261830017	0.0082118791	4.4700030089	0.4737290039	0	0	1			6.73
171211_01-02_600components-0367	22	0.0008363837	-8.63385872171956E-10	-0.0093879691	0.0175281402	0	848.9294358191	721.8273087067	1137.5473176782	707.5094022792														0.2870524927	-2.1604088166	2.3590191114	0.3857903833	2	0.4052623608	0.5255602595	35	2.7202146238	0.9669535189	0.0212989792	4.4524964669	0.3839633817	0	0	1			6.73
171211_01-02_600components-0368	22	0.0008363842	1.77528579917776E-09	-0.0122481174	0.0091720336	0	850.8198809297	723.1950130509	1198.7093191516	701.5016269242														0.2063790743	-2.2957549965	1.6488435892	0.385751445	1	0.4052623608	0.0716409409	52	2.4228946974	0.6151279256	0.0048828125	4.6101760809	0.4003795483	0	0	1			6.73
171211_01-02_600components-0369	22	0.0008363845	0.000000001	-0.0100464392	0.0126277513	0	850.6471049786	722.1210355214	1094.6994801026	534.6599090755														0.216861415	-2.1128813194	2.2390774811	0.3856562534	1	0.4052623608	0.3716272234	48	1.9724316446	0.5724968767	0.0069053397	2.7156528865	0.3983570212	0	0	1			6.73
171211_01-02_600components-0370	22	0.0008363837	4.13323070200288E-09	-0.010404654	0.0127996743	0	848.7691360706	722.4971691209	1144.3177689745	1070.3589567201														0.2607279812	-1.7191273149	2.0259489946	0.3854698194	1	0.3125	0.1432818818	49	3.6309361552	1.1905568197	0.0048828125	7.6792203684	0.3076171875	0	0	1			6.73
171211_01-02_600components-0371	22	0.0008363843	1.6337950786557E-09	-0.0095808242	0.0088147329	0	850.7212608905	722.8793232325	1129.3792226118	1171.2796148352														0.2474298256	-1.7422198726	2.0205796559	0.3854011619	3	0.4419417382	0.8838834765	39	2.1483364392	0.8064043315	0.0164237581	3.1874794165	0.4255179801	0	0	1			6.73
171211_01-02_600components-0372	22	0.000836384	-3.6481009388602E-09	-0.0106645481	0.0102412626	0	847.6485013778	722.3345898748	506.0723850156	662.3989190021														0.3734727177	-1.7909389523	2.7630218625	0.3852750793	1	0.3716272234	0.3407836665	48	2.758238718	1.2109533577	0.0063322244	5.0824806788	0.3652949991	0	0	1			6.73
171211_01-02_600components-0373	22	0.0008363844	-3.32572442904572E-09	-0.0189101833	0.0095415129	0	849.9396038618	722.5488960452	1136.85324084	731.1480171125														0.2400285342	-2.4047331193	2.0207432182	0.3850454888	2	0.3407836665	1.25	39	2.0740867586	0.5752509742	0.0126644488	3.1671962741	0.3281192177	0	0	1			6.73
171211_01-02_600components-0374	22	0.0008363836	-0.000000002	-0.0090782495	0.0224265751	0	850.5001580523	722.3059634224	1077.5777946938	524.4370488686														0.2079752071	-1.8852851753	2.3459629175	0.3848326004	1	0.4419417382	0.0716409409	53	2.7618421566	0.7146261508	0.0048828125	6.2943370445	0.4370589257	0	0	1			6.73
171211_01-02_600components-0375	22	0.0008363841	-2.12619052163515E-09	-0.0097655095	0.0132200375	0	850.4002742183	723.3942812101	1079.0766300431	704.9942443912														0.239008485	-2.5158916005	2.1728682301	0.3847678205	1	0.4052623608	0.1104854346	52	2.6784085284	0.718207478	0.0048828125	6.3649795012	0.4003795483	0	0	1			6.73
171211_01-02_600components-0376	22	0.0008363842	3.65173665798398E-10	-0.0121161226	0.0458409849	0	851.7934528028	723.6105753096	1016.0948394992	388.9476131289														0.2078191011	-2.2776554605	1.8915367709	0.3847434988	1	0.4819408829	0.0929068059	54	2.5170761158	0.7595429875	0.0048828125	4.4235604021	0.4770580704	0	0	1			6.73
171211_01-02_600components-0377	22	0.0008363838	2.86425990543709E-09	-0.0104955489	0.010472784	0	850.7826143068	722.8663091426	1226.5602781183	326.1475847085														0.2094415641	-1.9817763114	2.1285824254	0.3847159456	2	0.3716272234	0.5255602595	37	2.3484584124	0.6047019504	0.0164237581	4.1033251745	0.3552034653	0	0	1			6.73
171211_01-02_600components-0378	22	0.0008363839	2.17575924640015E-09	-0.0125526983	0.0151172972	0	850.2797634819	723.1151843027	988.9693381122	346.4379308492														0.2301354459	-2.3376702304	1.5470029539	0.3846772681	1	0.4052623608	0.573127527	51	2.3293648387	0.7211633981	0.0053247448	4.8934604732	0.399937616	0	0	1			6.73
171211_01-02_600components-0379	22	0.0008363846	-2.0992939098858E-09	-0.0196034948	0.0096653883	0	850.5520344331	723.0854415016	1168.6719627445	209.7353403914														0.2267449789	-1.5836214379	2.6998799276	0.3845653869	1	0.4052623608	0.8105247217	50	1.9498752918	0.6896476397	0.0058066754	3.1650673993	0.3994556855	0	0	1			6.73
171211_01-02_600components-0380	22	0.0008363846	-4.90588483744312E-09	-0.0115466952	0.0104097132	0	851.4142336873	722.8136082462	1087.6763293896	582.1076880753														0.2009984299	-2.1880361457	1.6095528318	0.3845568994	1	0.4819408829	0.4419417382	54	2.4212452992	0.7706404697	0.0048828125	4.0653124907	0.4770580704	0	0	1			6.73
171211_01-02_600components-0381	22	0.0008363843	7.6788857841528E-10	-0.0102569382	0.0090552186	0	850.3698278801	723.3712177217	1259.2501946229	203.9451304801														0.2219660045	-1.7008061004	2.288931831	0.3843409277	1	0.3716272234	0.078125	51	2.4613170667	0.7003564387	0.0048828125	5.0228348555	0.3667444109	0	0	1			6.73
171211_01-02_600components-0382	22	0.0008363849	1.86770555311499E-09	-0.0202631508	0.0095409447	0	851.0743854031	721.9916182857	1181.470425727	508.2682213133														0.2450988349	-1.784704795	2.9009073332	0.3842869648	1	0.3716272234	0.0716409409	51	2.8736177917	0.9274182175	0.0048828125	6.2633955884	0.3667444109	0	0	1			6.73
171211_01-02_600components-0383	22	0.0008363847	-2.14525159933488E-09	-0.0088584831	0.010798396	0	850.0013983408	722.6688356711	1127.7840622351	608.5394797891														0.2411517305	-1.9029437465	2.538554908	0.3842147758	2	0.3407836665	0.5255602595	34	2.2883544564	0.5752022992	0.01953125	3.904992207	0.3212524165	0	0	1			6.73
171211_01-02_600components-0384	22	0.0008363836	-2.76230392647584E-09	-0.0099377483	0.0083845401	0	850.9518456967	723.5961224682	1053.2777616168	533.7615059283														0.2033717547	-1.6264606496	2.014745554	0.3841202233	2	0.4819408829	0.3716272234	46	2.2826225612	0.7086529682	0.009765625	3.3769901101	0.4721752579	0	0	1			6.73
171211_01-02_600components-0385	22	0.0008363843	1.95799513290143E-10	-0.0079579694	0.0131591892	0	850.7852933818	722.8066731373	1150.8549465855	662.351207178														0.1923133758	-2.3972909394	1.7794090485	0.3840514379	1	0.4419417382	0.0656950324	53	2.2680163877	0.6788408784	0.0048828125	3.4095470996	0.4370589257	0	0	1			6.73
171211_01-02_600components-0386	22	0.0008363836	-2.08692470839612E-09	-0.0109346396	0.0105372866	0	850.1449118153	722.8324049971	1178.3051818653	707.6285349161														0.230639773	-1.8392096385	2.2975812273	0.3840443538	1	0.4052623608	0.0716409409	52	2.8169259131	0.8862705841	0.0048828125	7.5228640506	0.4003795483	0	0	1			6.73
171211_01-02_600components-0387	22	0.0008363839	-1.25523869113168E-09	-0.0093807751	0.0102019643	0	849.257839537	722.1199199123	1020.1759954061	513.5910506225														0.2580759401	-1.9242613765	2.0608796057	0.3840131934	3	0.4419417382	0.7432544469	34	2.2386849145	0.7231820186	0.0253288976	3.165422985	0.4166128407	0	0	1			6.73
171211_01-02_600components-0388	22	0.0008363846	-6.41884158607511E-10	-0.0089901136	0.0107209119	0	850.3228434186	722.6665591516	1123.5623345762	617.9278957309														0.2369655139	-1.913076103	1.7234484907	0.3840042787	1	0.3125	1.6210494433	49	2.0769894958	0.6322680749	0.0048828125	3.1081046867	0.3076171875	0	0	1			6.73
171211_01-02_600components-0389	22	0.0008363834	-2.70939814700139E-09	-0.0087289123	0.018182252	0	851.1515723149	723.242593102	1034.544949085	537.3171262403														0.1953771954	-2.2830685493	2.4603540653	0.3839247281	1	0.4052623608	0.8105247217	52	2.1725378296	0.7724674802	0.0048828125	3.7727732486	0.4003795483	0	0	1			6.73
171211_01-02_600components-0390	22	0.0008363844	5.62778676069881E-10	-0.0093624513	0.0106365086	0	849.8437908636	723.1964235434	1090.6331723218	960.8399115006														0.23038641	-2.1739801016	2.0846457562	0.3838816598	1	0.3716272234	0.9638817659	45	2.3016530172	0.7215255952	0.0082118791	3.7143252923	0.3634153444	0	0	1			6.73
171211_01-02_600components-0391	22	0.0008363835	-0.000000003	-0.008064455	0.0196535172	0	849.657246277	722.3288131306	1014.6152275941	212.3478909637														0.223937177	-2.1849188914	1.7382729009	0.3838439958	1	0.4052623608	0.8105247217	43	2.6636514736	0.8472289682	0.0106494896	4.1087941463	0.3946128713	0	0	1			6.73
171211_01-02_600components-0392	22	0.0008363841	-7.58485645773031E-10	-0.0123055658	0.0106745814	0	849.9467110137	721.7961945607	1220.802491575	479.2412113567														0.2488300671	-2.4412335558	2.4222777402	0.3838204997	1	0.4052623608	0.4819408829	43	1.94672962	0.5818577303	0.0106494896	3.4075848492	0.3946128713	0	0	1			6.73
171211_01-02_600components-0393	22	0.0008363842	1.91479430413947E-09	-0.0089338637	0.0093183909	0	849.3758581692	722.5649955641	1093.4200355605	1011.2812757391														0.2526353252	-2.1502079056	1.5581991461	0.383810923	1	0.4052623608	0.0716409409	52	2.6194418239	0.8258222464	0.0048828125	6.9544799042	0.4003795483	0	0	1			6.73
171211_01-02_600components-0394	22	0.0008363836	-2.81301874216911E-09	-0.0150441443	0.0109043591	0	850.8409364659	722.7715237235	1093.9245105636	284.3930915761														0.1922671175	-1.7918124503	2.7708408572	0.3838107406	2	0.4052623608	0.8105247217	48	1.8505595894	0.5793248425	0.0069053397	2.948939514	0.3983570212	0	0	1			6.73
171211_01-02_600components-0395	22	0.0008363839	-3.44929495550273E-09	-0.0090025237	0.0085370468	0	850.6813364748	723.0162502809	1004.2677647842	1151.3414929635														0.2149905306	-2.1639621755	2.3876136612	0.3837271663	2	0.3716272234	0.7432544469	41	2.0240966625	0.5570733639	0.0116133507	3.0355629737	0.3600138727	0	0	1			6.73
171211_01-02_600components-0396	22	0.0008363845	3.10464539119916E-09	-0.0085132114	0.0227595756	0	850.6873504519	722.349387742	994.8161003556	422.5630083758														0.2069797852	-2.5804498389	3.2467063181	0.38364635	2	0.3716272234	0.7432544469	37	2.0220828859	0.4383984252	0.0164237581	3.3337080536	0.3552034653	0	0	1			6.73
171211_01-02_600components-0397	22	0.0008363834	-2.54301959056983E-09	-0.0385608455	0.010121307	0	850.4480629524	723.4274630647	1202.6127530199	911.8387463229														0.1970340241	-2.3469947971	2.1524175649	0.3836179611	1	0.4052623608	0.8105247217	52	2.5170964839	0.7381410742	0.0048828125	3.7877996442	0.4003795483	0	0	1			6.73
171211_01-02_600components-0398	22	0.0008363837	-2.65378983381645E-09	-0.0100179006	0.0355161643	0	849.9557359809	723.0901809203	1087.8370385269	499.2995126996														0.2150367791	-2.2108337862	2.0596890576	0.38355766	2	0.3716272234	0.8105247217	35	1.9878636836	0.5802770806	0.01953125	2.9980530102	0.3520959734	0	0	1			6.73
171211_01-02_600components-0399	22	0.0008363848	-3.48958953889029E-09	-0.0115258456	0.0153781561	0	849.2589526101	722.4309183847	1001.3558737958	770.5706098871														0.2331608584	-1.8541100644	3.568582098	0.3835362913	1	0.3407836665	1.0511205191	50	2.4985103217	0.6964037315	0.0048828125	3.7029866652	0.335900854	0	0	1			6.73
171211_01-02_600components-0400	22	0.0008363841	3.57399281010118E-09	-0.0085446251	0.0156871452	0	851.1668986261	722.7785572735	1074.039954332	654.841632227														0.2108650503	-2.6231318049	2.1519170689	0.3833706722	2	0.4419417382	0.9638817659	35	1.629608321	0.3329394616	0.0232267015	2.4835050038	0.4187150368	0	0	1			6.73
171211_01-02_600components-0401	22	0.0008363841	0.000000007	-0.0090168449	0.0088478994	0	850.788590397	722.3596277302	1147.4476241708	1164.0604430597														0.1831064272	-2.0414374309	1.8323994551	0.3833472375	1	0.4052623608	0.4419417382	52	2.2276065104	0.6753676553	0.0048828125	4.007578674	0.4003795483	0	0	1			6.73
171211_01-02_600components-0402	22	0.0008363847	1.03151314184978E-10	-0.0125240378	0.0101421834	0	850.2656520488	723.1111544913	1034.9091263951	1100.6326547878														0.2117650255	-1.940080912	1.9113972858	0.3832725527	1	0.4052623608	0.7432544469	39	2.1278475754	0.6609935186	0.0150606526	3.8474022029	0.3902017082	0	0	1			6.73
171211_01-02_600components-0403	22	0.0008363842	1.30313970312309E-09	-0.0106667351	0.0101326882	0	850.8559745736	723.0635323019	1171.343724657	795.6272940463														0.2049615209	-2.3683130934	2.049865266	0.3832264004	1	0.4052623608	0.1104854346	52	2.5286538137	0.8208257781	0.0048828125	4.126528581	0.4003795483	0	0	1			6.73
171211_01-02_600components-0404	22	0.0008363848	1.40585520806868E-09	-0.0081631543	0.0087882117	0	850.1333554201	722.9301432979	1049.8463789167	895.9007294361														0.22386036	-1.7622986117	1.989192425	0.3832250463	2	0.4052623608	1.0511205191	35	2.1950184055	0.6537356069	0.0212989792	3.1850615577	0.3839633817	0	0	1			6.73
171211_01-02_600components-0405	22	0.0008363837	4.19077227466661E-09	-0.0095913318	0.0103130224	0	850.6103808495	721.878150655	1106.2182493736	1060.5863126803														0.2575843122	-2.6176445882	1.8351499297	0.3832247923	1	0.4419417382	0.0851959166	53	2.1540367087	0.7522743751	0.0048828125	4.5522996802	0.4370589257	0	0	1			6.73
171211_01-02_600components-0406	22	0.0008363841	4.05461626577462E-09	-0.0105033792	0.0147158583	0	850.1954946422	722.4312239974	1002.9599489185	479.7937285164														0.2338561922	-2.5123731902	2.0868914657	0.3831810466	1	0.4819408829	0.5255602595	54	2.3591386532	0.9102907082	0.0048828125	4.3588074911	0.4770580704	0	0	1			6.73
171211_01-02_600components-0407	22	0.0008363845	-2.48683289408977E-09	-0.0102474167	0.0128271999	0	848.9334720104	722.6463945539	1101.7284242551	614.1685278309														0.2731900991	-1.6546848393	2.2546803898	0.3830815949	1	0.3716272234	0.078125	51	3.0635882959	1.0357256541	0.0048828125	7.8389777456	0.3667444109	0	0	1			6.73
171211_01-02_600components-0408	22	0.0008363836	-3.28218036343282E-09	-0.0109641633	0.0127825868	0	849.9106239195	723.1499372326	1004.0045411131	877.5198830543														0.2173002796	-2.5309365648	1.6384453431	0.3830369406	1	0.3716272234	0.078125	51	2.3601676572	0.6735835356	0.0048828125	5.6909229875	0.3667444109	0	0	1			6.73
171211_01-02_600components-0409	22	0.0008363837	6.78164950112649E-10	-0.0101780231	0.0215309911	0	850.1749688653	722.8248522535	1137.4780951843	324.2957780966														0.2381457855	-1.7443093492	2.4336052743	0.3829970216	1	0.3407836665	0.573127527	50	2.7428346947	0.9975098523	0.0048828125	4.941498479	0.335900854	0	0	1			6.73
171211_01-02_600components-0410	22	0.000836384	-4.83138885228523E-09	-0.0085855285	0.010337051	0	850.2446411789	722.7855060008	1138.3075471348	946.8490563358														0.2320877216	-2.0145093865	2.0833175011	0.3828250754	1	0.4052623608	0.573127527	47	2.6456067199	0.8574623609	0.0075303263	4.4763178901	0.3977320345	0	0	1			6.73
171211_01-02_600components-0411	22	0.0008363838	-2.6629038968555E-09	-0.0198450164	0.0134345849	0	850.5918134331	722.4302630861	1080.1798395896	370.2069531359														0.21032247	-1.5351912263	1.9429359951	0.3827471294	3	0.3407836665	0.5255602595	33	2.4785081625	0.7052720283	0.0212989792	3.5634840381	0.3194846873	0	0	1			6.73
171211_01-02_600components-0412	22	0.0008363845	-0.000000002	-0.0099329348	0.020373202	0	849.1921043919	722.1231719876	965.1071578719	297.2327447245														0.2710160177	-2.5070961315	2.0687311216	0.3826819169	3	0.4052623608	0.6815673329	35	2.5603402268	0.810431524	0.0212989792	4.6240924034	0.3839633817	0	0	1			6.73
171211_01-02_600components-0413	22	0.0008363851	1.45324034788059E-09	-0.0087780039	0.0093333988	0	850.8144820256	722.5553391235	1200.8918563078	647.4489768031														0.2143526972	-1.9405387198	2.0504688532	0.3826719763	2	0.3407836665	1.25	34	1.9676324521	0.4647309192	0.01953125	2.7235488815	0.3212524165	0	0	1			6.73
171211_01-02_600components-0414	22	0.0008363839	2.29141271914254E-09	-0.0114800518	0.0170542483	0	850.6165814283	722.7350596385	1055.8388460139	323.0004282737														0.2092884369	-2.137138806	2.2582646004	0.3826149878	1	0.3716272234	0.0851959166	51	2.6701809882	0.8691275528	0.0048828125	4.1411378746	0.3667444109	0	0	1			6.73
171211_01-02_600components-0415	22	0.0008363839	2.71273738426054E-09	-0.0097569276	0.0097718409	0	850.6760820572	722.5764099628	1175.801284251	701.6260579667														0.227946209	-2.644476153	2.9742362012	0.3825608344	2	0.3716272234	0.3407836665	41	2.3457709913	0.6891951758	0.0116133507	3.840230047	0.3600138727	0	0	1			6.73
171211_01-02_600components-0416	22	0.0008363846	-2.56399811501412E-10	-0.0100699906	0.0282948659	0	851.0487683671	723.160032342	1095.492920523	389.5226531821														0.2235099083	-1.8610909431	2.2127998723	0.3825405969	1	0.4052623608	1.146255054	50	2.2962071229	0.7060186655	0.0058066754	3.5970297391	0.3994556855	0	0	1			6.73
171211_01-02_600components-0417	22	0.0008363837	7.005267562154E-10	-0.0095799921	0.0093020643	0	847.9961080911	721.2228570426	1196.2417940751	775.1653019126														0.3194450289	-2.1239689866	2.0127016404	0.3825250099	1	0.3407836665	0.6815673329	50	3.0821603093	1.349081411	0.0048828125	4.5743669703	0.335900854	0	0	1			6.73
171211_01-02_600components-0418	22	0.0008363845	2.16927682865576E-10	-0.0098129856	0.0098405895	0	850.530777857	723.2216390931	1146.7247431644	709.6771799582														0.2197052593	-1.8665682741	2.1271748901	0.3825204928	1	0.3407836665	0.0851959166	50	2.8648172623	0.8629477611	0.0048828125	5.9021455039	0.335900854	0	0	1			6.73
171211_01-02_600components-0419	22	0.0008363842	0.000000001	-0.009542506	0.0129699871	0	850.3228187002	722.2216708472	815.2726484034	1047.6625039783														0.2481623398	-2.2785109665	1.8304030329	0.3825157382	1	0.4052623608	0.0656950324	52	2.9956502474	0.8425687958	0.0048828125	10.946580061	0.4003795483	0	0	1			6.73
171211_01-02_600components-0420	22	0.0008363844	-6.62911716821426E-10	-0.0260815964	0.0114857218	0	851.3401828864	722.9353288934	1074.8228285998	138.6281472826														0.1694324485	-1.9798228865	2.9780150034	0.3824514943	1	0.3125	1.146255054	43	1.7235065113	0.3686322773	0.0082118791	2.5924767753	0.3042881209	0	0	1			6.73
171211_01-02_600components-0421	22	0.0008363841	-8.11081964894548E-10	-0.0103569214	0.0217754554	0	850.8483575914	722.0545200279	1078.0375486971	515.2794550832														0.2125206774	-2.1231932809	2.0584151884	0.3824480225	1	0.3716272234	0.3716272234	51	2.3186896145	0.8710178382	0.0048828125	3.3828679651	0.3667444109	0	0	1			6.73
