exp_ic	age	spatial.std	spatial.avg	spatial.min	spatial.max	spatial.n.domains	mass.perc	region.majmin.ratio	region.extent	region.orient	mass.total	region.majaxis	threshold.area	region.centroid.0	region.centroid.1	region.minaxis	mass.region	region.eccentricity	threshold.perc	spatial.COMall.x	spatial.COMall.y	spatial.COMdom.x	spatial.COMdom.y	temporal.autocorr	temporal.min	temporal.max	temporal.std	temporal.n.freq	freq.rangesz	freq.maxsnr	freq.maxsnr.freq	freq.range.low	freq.range.high	freq.integrate	freq.avgsnr	length	artifact	signal	noise	hemodynamic	movement	res
190329_02-03_600components-0366	21	0.0007518695	-1.47340843858821E-09	-0.0074044683	0.0097825711	0														715.703567769	768.1449685349	1514.1105974146	668.2750433039	0.3426194579	-2.7319034232	3.9478330838	0.3975550478	1	0.3076171875	8.0812214519	0.078125	0.0048828125	0.3125	1.4022733813	3.3447966111	49	0	0	1			6.6
190329_02-03_600components-0367	21	0.0007518684	9.9356915181878E-09	-0.009975256	0.0099169915	0														715.541660603	766.8225241868	1471.7136092551	607.4634635033	0.3204364515	-2.8340427534	4.478821097	0.396700825	1	0.1655090207	13.8505286362	0.1432818818	0.0048828125	0.1703918332	0.5949469213	3.7521492129	42	0	0	1			6.6
190329_02-03_600components-0368	21	0.0007518704	3.3733005746406E-09	-0.011613695	0.0108816273	0														715.3153468462	767.3407502491	1267.7866317681	700.1682092254	0.3346922113	-3.569565893	2.3197390075	0.396199147	1	0.236087629	7.9020219594	0.4819408829	0.0048828125	0.2409704415	1.211089895	4.0227891759	46	0	0	1			6.6
190329_02-03_600components-0369	21	0.0007518676	0.000000006	-0.011399324	0.009737084	0														715.3918027903	768.2307250468	1431.0218041195	709.6005127601	0.313051059	-3.083067446	3.6047808129	0.3959736367	1	0.2578973173	6.0254062338	0.573127527	0.0048828125	0.2627801298	1.2000997384	3.344873615	47	0	0	1			6.6
190329_02-03_600components-0370	21	0.0007518688	8.12839716341218E-10	-0.0079620098	0.0082929706	0														715.7667379954	767.9682807111	1534.0766718222	684.1385140249	0.2848816527	-3.0722373221	4.8176219234	0.3956245181	1	0.236087629	6.5043071047	0.573127527	0.0048828125	0.2409704415	1.1341814079	3.6774353663	46	0	0	1			6.6
190329_02-03_600components-0371	21	0.0007518697	-5.72471919765993E-10	-0.0092079578	0.0102730455	0														715.1124821164	768.9951398142	1264.0494642645	924.9987636172	0.3930519722	-3.880531988	2.7360756402	0.3953060224	1	0.2578973173	9.785784453	0.1703918332	0.0048828125	0.2627801298	1.6529029816	4.5640704373	47	0	0	1			6.6
190329_02-03_600components-0372	21	0.0007518694	-4.22425723619367E-09	-0.0392284707	0.0081372533	0														715.958694477	767.897191711	1483.4548080493	634.1062260696	0.328968948	-3.5752086599	2.2117392132	0.3947054615	1	0.2160880566	6.3764718921	0.573127527	0.0048828125	0.2209708691	0.8942538228	3.4916568657	45	0	0	1			6.6
190329_02-03_600components-0373	21	0.0007518716	-2.75744107386153E-09	-0.0105643353	0.0100829792	0														715.8041388962	767.8069750722	1245.7185044455	644.7991983801	0.2771311586	-3.6861018774	2.4009952073	0.3945726349	1	0.2578973173	7.2018606917	0.573127527	0.0048828125	0.2627801298	1.0720657965	4.0159125214	47	0	0	1			6.6
190329_02-03_600components-0374	21	0.0007518693	5.74195518599383E-09	-0.0088603184	0.0106874362	0														715.6682791589	768.2907747755	1367.3943388374	683.9896866196	0.2973589334	-3.2912428233	4.1739159734	0.3945420307	1	0.236087629	10.7521409871	0.1013155902	0.0048828125	0.2409704415	0.8884515097	3.5001519899	46	0	0	1			6.6
190329_02-03_600components-0375	21	0.0007518697	-4.49184756712459E-09	-0.0083312247	0.0118559988	0														715.9363031395	767.5805910982	1191.984895506	787.0229098149	0.3255041549	-3.4508232554	2.3037520294	0.3943843953	1	0.236087629	6.8164406041	0.573127527	0.0048828125	0.2409704415	1.0753457771	3.7667095475	46	0	0	1			6.6
190329_02-03_600components-0376	21	0.0007518692	3.46902816073103E-09	-0.0093458401	0.0095952762	0														715.8282239838	766.9879704138	1465.3583470752	651.3275289112	0.3282894933	-1.8304490931	3.4936830554	0.3943444496	1	0.236087629	7.6837398972	0.5255602595	0.0048828125	0.2409704415	1.1705063848	4.0766022529	46	0	0	1			6.6
190329_02-03_600components-0377	21	0.0007518708	-1.8499427546574E-09	-0.0079232422	0.0095586631	0														715.1918749569	767.2776145433	1480.3214121187	662.1825088664	0.3294723319	-3.0821973953	3.1466347339	0.3942103767	1	0.2578973173	6.8526502964	0.1104854346	0.0048828125	0.2627801298	1.2686531706	3.8165261783	47	0	0	1			6.6
190329_02-03_600components-0378	21	0.0007518682	-3.39932180596203E-09	-0.0096924963	0.0104652528	0														715.7481607516	766.8711156	1505.6339163173	639.5466385674	0.3386685739	-2.5591039026	3.1122791147	0.3939240576	1	0.281680951	5.4097557819	0.3716272234	0.0048828125	0.2865637635	1.0871723435	3.1254234213	48	0	0	1			6.6
190329_02-03_600components-0379	21	0.0007518679	4.32809666091405E-10	-0.0099805784	0.0169210501	0														715.4874416874	767.1058967203	1566.9604324516	667.5279993616	0.3224722682	-3.5708751061	2.9168016199	0.3938408124	1	0.2160880566	7.6109241386	0.1313900649	0.0048828125	0.2209708691	0.9960425897	3.4359384934	45	0	0	1			6.6
190329_02-03_600components-0380	21	0.0007518692	-2.24167332573779E-09	-0.0124222704	0.009119288	0														715.1453017675	767.8658561609	1526.3309931633	656.8595914239	0.3107454935	-3.3468579383	3.5174326724	0.3934900449	1	0.281680951	5.749256315	0.4419417382	0.0048828125	0.2865637635	1.318762696	3.4835857397	48	0	0	1			6.6
190329_02-03_600components-0381	21	0.0007518689	-4.93346327860275E-09	-0.0089039513	0.0153248348	0														715.6595982622	767.492600639	1108.4538029807	749.9866244581	0.2991933641	-2.6259567989	4.0348236006	0.3933016732	1	0.281680951	4.9860889062	0.1432818818	0.0048828125	0.2865637635	0.8641782246	2.883161538	48	0	0	1			6.6
190329_02-03_600components-0382	21	0.0007518703	-2.19956825977237E-09	-0.0102365524	0.0091052562	0														715.1291344046	768.1191551446	1552.3672646468	653.6736610028	0.3239365054	-2.9487797058	3.5512398521	0.3929763994	1	0.281680951	11.9966137462	0.0929068059	0.0048828125	0.2865637635	1.1145516297	3.8663150003	48	0	0	1			6.6
190329_02-03_600components-0383	21	0.0007518703	7.22769782711531E-09	-0.0134957418	0.0150144342	0														715.3690791224	767.305831327	1107.0501135446	681.9914665178	0.3301616283	-3.7885851554	3.9057652256	0.3929068486	1	0.2578973173	6.3717314694	0.15625	0.0048828125	0.2627801298	0.9504679901	3.3745046382	47	0	0	1			6.6
190329_02-03_600components-0384	21	0.0007518703	2.09158950454843E-09	-0.0119702593	0.0133976286	0														714.8658911409	767.7527250084	798.3994104514	600.258488574	0.3100499064	-3.3061648294	2.0257391599	0.3926466004	1	0.1655090207	18.1865453051	0.1432818818	0.0048828125	0.1703918332	0.711458979	4.0459927916	42	0	0	1			6.6
190329_02-03_600components-0385	21	0.0007518681	2.84352287599668E-09	-0.0088862991	0.0118220608	0														715.9235413473	768.0159678701	1310.6012100672	672.1251076539	0.3101780526	-3.5290698722	2.7573415133	0.3922445603	1	0.281680951	6.8334358868	0.4819408829	0.0048828125	0.2865637635	1.1856478446	3.4891226522	48	0	0	1			6.6
190329_02-03_600components-0386	21	0.0007518709	4.67498949087822E-09	-0.0125465965	0.0109660904	0														715.2374195864	767.9517169714	1543.9908223223	643.069865426	0.3306704037	-3.5478270599	4.4070995408	0.3917302783	1	0.3076171875	5.5635783295	0.15625	0.0048828125	0.3125	1.5014141022	3.2727205938	49	0	0	1			6.6
190329_02-03_600components-0387	21	0.0007518701	-7.85728324944553E-09	-0.0079117257	0.0078628826	0														715.3130453234	767.7491920324	1400.1298101737	718.5734222666	0.283523585	-3.0074552874	3.8325851139	0.3894397558	1	0.2578973173	7.6012702108	0.1013155902	0.0048828125	0.2627801298	1.1570181965	4.1481415629	47	0	0	1			6.6
190329_02-03_600components-0388	21	0.0007518695	1.02606722612102E-08	-0.0084109833	0.0118000332	0														714.2875897477	768.030015868	1294.2117936523	649.3261664472	0.31288605	-3.358892108	3.4193041937	0.3892835514	2	0.2796584238	7.1967858232	0.5255602595	0.0069053397	0.2865637635	1.028640918	3.5943222173	44	0	0	1			6.6
190329_02-03_600components-0389	21	0.0007518699	2.80664148124623E-09	-0.0115209778	0.0103718042	0														714.4951321231	768.1841753261	1507.080138495	653.7369494631	0.2745710378	-3.0827803911	3.4771887793	0.3889644627	1	0.2578973173	5.2268609031	0.4419417382	0.0048828125	0.2627801298	0.9461625266	3.1387342793	47	0	0	1			6.6
190329_02-03_600components-0390	21	0.0007518702	0.000000003	-0.0086792246	0.0095606102	0														715.7281890563	767.570217738	1455.384241165	587.336366461	0.2891536135	-2.9201393024	2.9113125127	0.3886491263	1	0.3076171875	4.6937341988	0.1858136117	0.0048828125	0.3125	1.2339749162	3.2746593357	49	0	0	1			6.6
190329_02-03_600components-0391	21	0.0007518683	2.58198337740691E-09	-0.0121738228	0.0176149339	0														715.7188860197	767.8277473098	1097.7601988335	723.0377567379	0.2876243306	-2.5409449527	3.4593979573	0.3884602754	1	0.281680951	4.7925906575	0.5255602595	0.0048828125	0.2865637635	0.9590276532	2.7861723331	48	0	0	1			6.6
190329_02-03_600components-0392	21	0.0007518691	2.06219614017819E-09	-0.009057467	0.0111970567	0														715.3997131015	768.2905730893	1352.6504856546	666.5888348681	0.2892437475	-3.3117317082	3.1573222141	0.3883053943	1	0.3076171875	4.5981303307	0.078125	0.0048828125	0.3125	0.8824005996	2.9234046787	49	0	0	1			6.6
190329_02-03_600components-0393	21	0.0007518683	-1.93808181501122E-08	-0.0074690623	0.0113086695	0														715.8736756454	767.6383528334	1533.1233727892	670.808281903	0.2723178903	-4.2003026264	2.4086078238	0.3880691701	1	0.2578973173	6.0259035132	0.573127527	0.0048828125	0.2627801298	0.866755275	3.3984200162	47	0	0	1			6.6
190329_02-03_600components-0394	21	0.0007518692	-1.02528824303043E-08	-0.0075876047	0.0105650786	0														715.168581289	767.6628094743	1446.6980492932	664.7743363369	0.2731037586	-3.932914851	2.3307141369	0.3877077587	1	0.281680951	6.173305567	0.4819408829	0.0048828125	0.2865637635	1.1149086173	3.3537473677	48	0	0	1			6.6
190329_02-03_600components-0395	21	0.0007518678	-4.42904362986178E-09	-0.008668013	0.0104290905	0														716.0558782188	767.7278277665	1568.6663209166	670.0916290003	0.3347017659	-2.9257830223	3.8222756249	0.3874877411	2	0.3344514421	4.2105969622	0.4052623608	0.0063322244	0.3407836665	0.8666860446	2.6989332517	47	0	0	1			6.6
190329_02-03_600components-0396	21	0.000751868	-7.83823189840063E-10	-0.0083500719	0.0169189473	0														714.7246627625	766.9949388355	1184.5298444829	623.0207585587	0.3082292272	-3.6926573891	3.2379736956	0.3873855359	1	0.281680951	10.5565783048	0.1013155902	0.0048828125	0.2865637635	1.0085646596	4.0685459621	48	0	0	1			6.6
190329_02-03_600components-0397	21	0.000751868	7.72091810652722E-09	-0.0089895474	0.0085416173	0														715.7474222023	767.967711626	1462.1244156378	636.8275302334	0.3058236804	-2.7576523138	3.4242701653	0.3873039574	1	0.1977483679	9.5558907309	0.1204852207	0.0048828125	0.2026311804	0.7898602773	3.669490149	44	0	0	1			6.6
190329_02-03_600components-0398	21	0.0007518697	-1.24458069838828E-08	-0.0094835295	0.0246422078	0														715.3848710154	768.1483608223	1347.7972028041	755.0916228714	0.297006712	-4.2663199907	3.6722160318	0.3871567837	1	0.3076171875	6.2124485094	0.8105247217	0.0048828125	0.3125	1.1647183559	3.2548625446	49	0	0	1			6.6
190329_02-03_600components-0399	21	0.0007518709	-1.05671070862129E-08	-0.0097153563	0.0098818582	0														715.3750690223	767.6690636543	1283.3044759076	884.3669206758	0.2889599372	-3.1439133874	4.2817913558	0.3870157935	1	0.281680951	7.0403866739	0.4419417382	0.0048828125	0.2865637635	1.1163307515	3.2091271552	48	0	0	1			6.6
190329_02-03_600components-0400	21	0.0007518686	-5.92122869122246E-09	-0.0079047731	0.0114224809	0														715.3231385558	767.9680259017	1270.4984127723	664.9738068972	0.2736924955	-3.5941003335	2.789641996	0.3867229917	1	0.2578973173	6.2587782306	0.1703918332	0.0048828125	0.2627801298	1.0724555038	3.3781798625	47	0	0	1			6.6
190329_02-03_600components-0401	21	0.0007518686	1.31746118729888E-09	-0.0080999091	0.0088218887	0														716.0455107762	767.8776588964	1446.6919265022	628.0043854569	0.299700579	-2.8516311764	3.7459813916	0.3850366124	1	0.2578973173	9.3601896179	0.0929068059	0.0048828125	0.2627801298	0.99566812	3.0448643486	47	0	0	1			6.6
190329_02-03_600components-0402	21	0.0007518703	-2.75625304826471E-09	-0.0088668638	0.009271841	0														715.7321905973	768.6725170767	1452.8135536375	733.1347406023	0.3261120091	-3.6003523354	3.3665118943	0.3850084783	1	0.281680951	7.0936684378	0.5255602595	0.0048828125	0.2865637635	0.9715468538	3.2172592031	48	0	0	1			6.6
190329_02-03_600components-0403	21	0.0007518686	1.44443253150844E-09	-0.0096882215	0.0110322609	0														714.9899911474	768.8999488506	1455.3364393049	731.3242909411	0.3456195662	-2.2957752409	3.9289073807	0.3849201005	1	0.281680951	7.1603219748	0.573127527	0.0048828125	0.2865637635	1.2282272169	3.3654785053	48	0	0	1			6.6
190329_02-03_600components-0404	21	0.0007518689	3.26524383302866E-09	-0.0116138357	0.0077812427	0														715.9923166366	766.8137489657	1404.3632920402	720.731988182	0.3073781138	-2.6273956386	3.2368420147	0.3845935844	1	0.281680951	5.601554316	0.0851959166	0.0048828125	0.2865637635	1.1620608905	3.3679756789	48	0	0	1			6.6
190329_02-03_600components-0405	21	0.0007518693	2.44425441352265E-09	-0.0099707992	0.0112861748	0														716.2342157938	767.3888354238	1480.104928722	597.0685781726	0.2571425652	-2.8603307951	3.3405570323	0.3843626694	1	0.281680951	4.5082737028	0.4419417382	0.0048828125	0.2865637635	0.9854045454	3.1052468619	48	0	0	1			6.6
190329_02-03_600components-0406	21	0.0007518695	-3.81692641956732E-09	-0.0112481375	0.0122945649	0														715.1554322094	768.238907401	1376.2690351244	664.6256235827	0.2357226272	-2.728169361	3.5337857226	0.3836237072	1	0.3076171875	7.6863662112	0.078125	0.0048828125	0.3125	0.9550314815	3.7233268696	49	0	0	1			6.6
190329_02-03_600components-0407	21	0.0007518697	7.64427881023145E-09	-0.0101530693	0.0084345781	0														715.7735667286	767.6092899141	1525.1603301483	661.7383233186	0.2529645388	-4.3599842146	2.557657648	0.3835623593	1	0.2578973173	4.588487665	1.3631346658	0.0048828125	0.2627801298	0.9162239847	2.9479370306	47	0	0	1			6.6
190329_02-03_600components-0408	21	0.0007518695	1.77831033984233E-09	-0.0077274456	0.0095131883	0														715.3861239623	768.1803574753	1290.958978965	737.2257795353	0.3342773432	-3.8503336491	2.5127832188	0.3835035944	1	0.281680951	7.9197748013	0.9638817659	0.0048828125	0.2865637635	1.5635270195	3.8437587382	48	0	0	1			6.6
190329_02-03_600components-0409	21	0.0007518709	2.08534708344759E-09	-0.0093761631	0.0108400492	0														714.8976017495	767.1342553071	1435.4303493755	699.5352592559	0.26358969	-3.8896192784	3.5431534199	0.3835012054	2	0.3049696737	6.3993029241	0.4819408829	0.0075303263	0.3125	1.0106284629	3.3160523069	44	0	0	1			6.6
190329_02-03_600components-0410	21	0.0007518687	0.000000001	-0.0095609967	0.0096992099	0														715.6842825773	768.021040159	1532.9021585653	710.0990869383	0.2915788724	-2.6915298712	3.8809142824	0.3834163153	2	0.3338783268	4.5884060663	0.3716272234	0.0069053397	0.3407836665	0.8122496743	2.7727432811	46	0	0	1			6.6
190329_02-03_600components-0411	21	0.0007518686	2.94002736586927E-09	-0.0077129165	0.0216552182	0														715.1734966649	767.8478783852	1420.136017628	670.8759691868	0.2718984261	-3.0124381341	3.4004507286	0.3833040015	1	0.3076171875	6.1118612887	0.4052623608	0.0048828125	0.3125	1.1588909624	3.8811456461	49	0	0	1			6.6
190329_02-03_600components-0412	21	0.0007518699	5.6247576733418E-09	-0.009053906	0.010827208	0														715.044306272	767.9814429061	1458.9009838901	683.4075216402	0.2805156499	-2.3400247592	3.5832207525	0.3831345466	1	0.3076171875	11.2620173016	0.078125	0.0048828125	0.3125	0.9244444083	3.4236261628	49	0	0	1			6.6
190329_02-03_600components-0413	21	0.0007518704	-3.67127288897674E-09	-0.0106193907	0.0092270993	0														715.5954596633	767.5808879239	1498.3369367353	679.510457659	0.2834339507	-3.4282327483	4.0031920757	0.3831161632	1	0.3076171875	5.6005557112	0.5255602595	0.0048828125	0.3125	1.1025727964	3.4795938397	49	0	0	1			6.6
190329_02-03_600components-0414	21	0.0007518686	-1.05509175886943E-08	-0.009503767	0.00897974	0														715.3760492826	767.2393428158	1315.5243434227	710.5547387243	0.2642535613	-3.5649990294	3.0993306748	0.383086781	2	0.3344514421	4.9965970479	0.3407836665	0.0063322244	0.3407836665	1.0369659248	3.1670919495	47	0	0	1			6.6
190329_02-03_600components-0415	21	0.0007518692	-4.83338482222439E-09	-0.0098076807	0.0117536916	0														715.9941081029	767.8926323748	1168.7907320222	637.418297205	0.2610935742	-2.8292642947	3.5307249301	0.3828225599	1	0.236087629	6.6842695599	0.1013155902	0.0048828125	0.2409704415	0.6422886794	2.9644335781	46	0	0	1			6.6
190329_02-03_600components-0416	21	0.0007518688	-2.08409048467402E-09	-0.0073844253	0.0152268514	0														715.8220643185	767.5922351906	1569.5884633796	662.9429464414	0.283513037	-3.5954508275	2.9339674987	0.382557476	1	0.2578973173	6.8149543981	0.573127527	0.0048828125	0.2627801298	1.0842147554	3.6000490474	47	0	0	1			6.6
190329_02-03_600components-0417	21	0.0007518701	2.57717270923592E-09	-0.0085183328	0.010017853	0														715.4866901621	767.4685098738	1473.6167676475	680.9763024432	0.247532102	-3.2762372541	2.501007026	0.3823870087	1	0.2578973173	7.9515936186	0.4819408829	0.0048828125	0.2627801298	0.8640169247	3.7322092596	47	0	0	1			6.6
190329_02-03_600components-0418	21	0.0007518705	-3.3588419949981E-10	-0.0143511498	0.0086514939	0														716.2703462846	768.0257191115	1563.8040427001	669.005626583	0.2527543391	-1.986313262	4.1094881832	0.3819135003	1	0.1977483679	7.6433681461	0.7432544469	0.0048828125	0.2026311804	0.7837867957	3.4666323341	44	0	0	1			6.6
190329_02-03_600components-0419	21	0.0007518692	-2.78099643466937E-09	-0.0082537035	0.0089973726	0														715.4258821315	766.3101975855	1302.6496165034	654.632561805	0.3525524215	-3.039986908	4.0230336451	0.3816683869	1	0.1977483679	7.5186750136	0.5255602595	0.0048828125	0.2026311804	1.7055291937	4.888758352	44	0	0	1			6.6
190329_02-03_600components-0420	21	0.0007518706	1.41725840689148E-09	-0.0104691343	0.0221198676	0														715.6032941815	767.3028709257	1440.1811052295	718.9691654141	0.251905106	-3.2036410972	3.9410825001	0.3814527227	1	0.236087629	10.363061851	0.1703918332	0.0048828125	0.2409704415	1.249048743	4.7629383298	46	0	0	1			6.6
190329_02-03_600components-0421	21	0.0007518687	-2.716054832412E-09	-0.0091191731	0.0098393521	0														715.6767991182	767.6150831272	1405.9747945517	581.4201725929	0.2868063638	-4.5325526307	2.523648754	0.3814498281	1	0.2578973173	16.3307855026	0.1104854346	0.0048828125	0.2627801298	0.7315428561	3.8863540464	47	0	0	1			6.6
