exp_ic	age	freq.avgsnr	freq.integrate	freq.maxsnr	freq.maxsnr.freq	freq.range.high	freq.range.low	freq.rangesz	length	mass.perc	mass.region	mass.total	region.centroid.0	region.centroid.1	region.eccentricity	region.extent	region.majaxis	region.majmin.ratio	region.minaxis	region.orient	signal	spatial.COMall.x	spatial.COMall.y	spatial.COMdom.x	spatial.COMdom.y	spatial.avg	spatial.max	spatial.min	spatial.n.domains	spatial.std	temporal.autocorr	temporal.max	temporal.min	temporal.n.freq	temporal.std	threshold.area	threshold.perc	anml	artifact	hemodynamic	movement
190506_03-04-0298	21	1.1375718745	0.3097682566	1.2685958177	2.5	1.9277635318	0.3125	1.6152635318	22	0.0350931498	29.703125	846.4080640873	313.7538691962	145.2740888667	0.6004291732	0.782421875	80.1013386193	1.2505034212	64.055273471	1.5059875506	1	622.935163496	772.0490341398	316.8259910117	432.1528952882	-6.70894293006944E-09	0.0119860354	-0.0050825451	2	0.0007516436	0.9562281471	6.1869579309	-3.9071417582	1	1.3548550374	4006	0.7501872659	4	0		
190506_03-04-0299	21	2.2625630527	0.2299242076	3.5411843455	3.8555270635	0.0063322244	0.0048828125	0.0014494119	4												0	646.486326042	802.5204719255	75.8422063475	929.7804502106	-2.75344866611851E-10	0.0167443408	-0.0160605125	0	0.0007516438	0.9660028007	5.8566523239	-7.1046437999	1	1.3273126472			4	1		1
190506_03-04-0300	21	1.283892145	0.6383571162	1.8097789165	1.767766953	0.0929068059	0.0232267015	0.0696801044	17	0.0107940536	9.8125	909.0653425799	1028.0784671533	765.197080292	0.8808024731	0.703465982	39.2575988182	2.1120042314	18.5878409874	0.0051165765	0	676.5537921288	784.4202395496	1027.0745019876	764.9271525771	2.26371562683648E-10	0.0365870861	-0.0086201836	1	0.0007516436	0.9559652124	11.5687906181	-2.4888005218	2	1.3219009295	548	1	4	1		1
190506_03-04-0301	21	1.4254973675	0.6241812482	2.0773438219	1.767766953	0.0929068059	0.0212989792	0.0716078267	18	0.0155123676	12.3984375	799.2614527837	1148.8258426966	767.6516853933	0.851735135	0.7628571429	36.2124990897	1.9084968316	18.9743564101	0.0982236384	0	685.5806402174	783.1504940932	1148.912362455	766.3705274398	5.73934619419488E-09	0.0363567469	-0.0148164511	2	0.0007516437	0.9378149341	10.3142045723	-4.2269563	2	1.3032759983	534	0.9621621622	4	1		1
190506_03-04-0302	21	1.1177506865	0.0724778657	1.1590046992	4.585020216	0.0390625	0.0328475162	0.0062149838	3												0	649.5318977801	836.2342432337	148.0365554294	862.5347761123	1.25402920849011E-09	0.0170926435	-0.0201562954	0	0.0007516437	0.9751648993	2.2897539423	-5.6777851892	2	1.2971639153			4	1		1
190506_03-04-0303	21	1.756616526	0.49920859	2.738869116	1.9277635318	0.0126644488	0.0048828125	0.0077816363	12												0	656.222201511	823.8880297359	166.1038935317	868.6684519281	-1.68870319647302E-09	0.013476352	-0.0167965568	0	0.0007516436	0.9660421801	5.0860604176	-6.1414908542	1	1.2696225209			4	1		1
190506_03-04-0304	21	1.7565360977	0.1795126394	2.2799964545	4.2044820763	0.0058066754	0.0048828125	0.0009238629	3	0.0009018	0.841796875	933.4629404446	1002.1475409836	1231.7049180328	0.8234589031	0.6777777778	11.6869519073	1.7624998953	6.6308950932	-0.8095032971	0	681.774189768	810.7205676317	1002.0892558537	1232.0109593582	3.64566742837442E-09	0.016223049	-0.0129385325	1	0.0007516437	0.9798531309	9.9877656206	-4.6424754708	1	1.2661010987	61	1	4	1		1
190506_03-04-0305	21	1.820632079	1.4390964898	5.5001090037	0.3125	0.078125	0.0048828125	0.0732421875	33	0.0066005428	6.4375	975.2985821979	1323.8606271777	788.4721254355	0.6718730708	0.7330779055	31.4785401712	1.350135671	23.3150940659	-0.6405573898	0	684.3458402992	787.9685147414	1323.6796955936	788.5519224236	-1.49415758696564E-10	0.0172801348	-0.008127403	1	0.0007516437	0.9442124701	11.2182139185	-3.1489120486	1	1.2658634571	574	1	4	1		1
190506_03-04-0306	21	1.1061046153	0.2108260166	1.1602493732	3.5355339059	2.7262693317	0.8105247217	1.91574461	15	0.031695022	28.703125	905.6035668683	463.5870862724	362.2444384156	0.2714759883	0.7312041262	70.4860113154	1.0390201818	67.8389241639	0.6999914027	1	653.3157593949	755.4999909474	463.1561494956	363.4742106547	2.82508691873625E-09	0.0125328668	-0.0052917622	1	0.0007516437	0.8943781181	6.5577687772	-3.4632461884	5	1.2530915424	3686	1	4	0		
190506_03-04-0307	21									0.0111299885	10.875	977.0899544432	1324.6397058824	902.2720588235	0.4538927671	0.6956521739	48.667618054	1.1222635242	43.3655883887	0.0963508744	1	695.0715213227	786.3224262949	1323.330716178	900.2443780603	-8.77713892300585E-09	0.0097071482	-0.0091809048	1	0.0007516437	0.928472942	5.9724804047	-7.0152789816	0	1.2501318517	1632	1	4	0		
190506_03-04-0308	21	1.4677069856	0.6286339231	2.2401286318	2.1022410381	0.0716409409	0.0212989792	0.0503419617	15	0.0140074629	10.265625	732.8682647581	1131.2460063898	737.178913738	0.8548084381	0.7081447964	28.0723580374	1.9269914151	14.5679725488	-0.2012956278	0	687.2975495012	783.0741721294	1130.3622834987	739.7438417889	-2.44995954419626E-09	0.0706084907	-0.0129451889	2	0.0007516436	0.951616976	7.4818247306	-2.7083873888	2	1.2372813937	313	0.8598901099	4	1		1
190506_03-04-0309	21	1.4942494763	0.4873243825	2.1772528263	1.9277635318	0.078125	0.0150606526	0.0630643474	20												0	616.7601850127	824.0261164899	280.8818850287	1011.7916210183	-3.06493488674566E-09	0.0146627987	-0.015235222	0	0.0007516434	0.908727425	19.3859822975	-2.2464919744	3	1.2339028422			4	1		1
190506_03-04-0310	21	2.5266385273	1.0371760634	3.5426488682	3.5355339059	0.0116133507	0.0063322244	0.0052811263	8												0	678.575688359	811.9320966607	841.7808486057	1112.576838001	-6.23227768935391E-09	0.0234807597	-0.0129948917	0	0.0007516436	0.9781057912	2.4944177576	-5.8540279044	2	1.2152376482			4	1		1
190506_03-04-0311	21																				0	688.7120782366	799.508103442	955.6951819472	851.9325192728	-4.09480458958321E-09	0.0190088124	-0.0185077375	0	0.0007516437	0.9876446324	3.0076224269	-2.8161820169	0	1.1694719025			4	1		1
190506_03-04-0312	21	1.6198480634	1.0091587839	2.5296286088	1.4865088938	0.1104854346	0.0212989792	0.0891864554	20	0.0114095946	10.390625	910.6918646402	1151.6610738255	777.9748322148	0.934216064	0.7967914439	46.3923026583	2.8034162068	16.5484891419	0.1344706353	0	677.4268716065	784.7949942416	1152.7281045505	778.4431860056	3.30500151428665E-09	0.0337902987	-0.0075040967	1	0.0007516436	0.9260162384	9.3110678058	-2.291777627	2	1.0932673361	596	1	4	1		1
190506_03-04-0313	21	1.3378396731	0.3436353142	1.8295196119	1.6210494433	0.0425979583	0.0106494896	0.0319484687	17												0	662.4567386193	816.1940865876	1062.0630987127	998.8483534496	-3.53746338780658E-09	0.0209360816	-0.0153806505	0	0.0007516436	0.9512852011	2.8840248816	-15.6914188235	2	1.0894421441			4	1		1
190506_03-04-0314	21	1.023209248	0.0031283044	1.0319425917	4.585020216	3.2420988866	2.7262693317	0.515829555	3	0.010666903	10.1484375	951.3949359233	99.7145748988	752.6912955466	0.9832661477	0.2570908145	85.2939928735	5.4892313423	15.5384219673	0.8005841722	0	663.438343452	790.0008999775	104.9551797061	754.9999470099	3.06885915411136E-09	0.021033034	-0.0082978479	1	0.0007516438	0.9295092855	6.3089516631	-4.9916015103	2	1.0830676254	988	1	4	1		1
190506_03-04-0315	21	1.0244379301	0.0051501809	1.0347865323	4.585020216	2.7262693317	2.292510108	0.4337592237	3	0.0163608851	14.7109375	899.1529113811	1223.661115134	582.5763939175	0.996614226	0.4981962482	147.9350996699	12.1625303983	12.1631843724	-1.4888910422	0	698.7465094884	778.202027592	1230.744705331	597.8047830041	2.35494275261011E-09	0.0197514947	-0.0052204646	6	0.0007516436	0.9089305201	6.933913904	-3.6840467218	4	1.0439226003	1381	0.5645952576	4	1		1
190506_03-04-0316	21	1.9187147421	1.0064263932	3.9333632712	0.4819408829	0.0506577951	0.0048828125	0.0457749826	28	0.0001701965	0.1594238281	936.7042698604	1251.3333333333	965.75	0.7691618834	0.6	5.0479906346	1.5648130234	3.2259385366	-1.2911060442	0	695.7544840911	791.3903537697	1251.661065298	966.0508604265	-6.14290930040163E-09	0.0145444537	-0.0124150087	2	0.0007516438	0.9258946746	5.8596303274	-10.1323793307	1	1.0281373435	12	0.8571428571	4	1		1
190506_03-04-0317	21	1.0999697157	0.0808732834	1.177988664	4.2044820763	2.9730177875	1.767766953	1.2052508345	7												0	654.5161442653	788.6503709242	782.1852145428	767.4806086162	7.03959048532595E-10	0.0097099488	-0.0091963085	0	0.0007516436	0.8646860315	6.5906954582	-27.5971085131	3	0.9913794681			4	1		1
190506_03-04-0318	21	1.9861227552	1.4392862554	5.0814853506	0.2209708691	0.1104854346	0.0048828125	0.1056026221	37	0.0134670906	11.90625	884.099645508	1167.6395173454	768.3076923077	0.5186468679	0.6683467742	32.2646759358	1.1696063018	27.5859286041	-0.4443238652	0	677.8943168732	782.7968450003	1167.516862125	768.6221739109	2.10548015861216E-09	0.0348271063	-0.0090224579	1	0.0007516439	0.9134761965	9.3414750191	-3.0339946902	1	0.9908491378	663	1	4	1		1
190506_03-04-0319	21	1.0409994849	0.020814585	1.0585584082	4.585020216	2.5	1.767766953	0.732233047	5	0.0081597861	7.62890625	934.9394892725	596.8788461538	572.1548076923	0.9614007067	0.3812316716	74.7318687966	3.6343534382	20.5626310342	-1.046260882	1	665.1552413739	769.1692774458	596.6992043165	572.448773357	-2.91676899038998E-10	0.009045215	-0.007505162	1	0.0007516439	0.8904131526	5.5974577227	-2.9607544234	3	0.9437943659	1040	1	4	0		
190506_03-04-0320	21	1.9496810887	1.7403523281	3.3534930226	0.6815673329	0.078125	0.0048828125	0.0732421875	33	0.0116725318	10.7265625	918.9576566775	1185.9657534247	721.7890410959	0.9463319942	0.4055555556	56.5894322133	3.0940961842	18.289487089	-0.5854115144	0	679.9042945289	784.245666869	1183.4800722672	723.6096236131	2.32169283829939E-09	0.033959679	-0.0075129129	1	0.0007516436	0.9232289368	6.0007852126	-3.5378604015	1	0.9198626938	730	1	4	1		1
190506_03-04-0321	21	1.3307805416	0.5437899665	1.5387039043	3.5355339059	0.3125	0.1313900649	0.1811099351	11	1.9906364414059E-05	0.0180358887	906.0362955647	1102	810	0	1	0		0	0.7853981634	0	700.9794611098	789.5738635311	1100.7671863758	811.7371256905	7.17737234763602E-09	0.0180421212	-0.0152786161	1	0.0007516437	0.8516815843	8.2605822963	-8.1485559549	2	0.9013104966	1	1	4	1		1
190506_03-04-0322	21	1.8544999258	1.1982064121	2.955666003	2.1022410381	0.078125	0.0212989792	0.0568260208	16	0.010301683	9.484375	920.6626763712	1091.0876623377	740.9399350649	0.9804803704	0.5844402277	65.1570287051	5.0860302895	12.8109792896	-0.1276907771	0	677.1256235647	783.7208980324	1086.0777165299	741.9002599217	-1.6990262476834E-09	0.0390848317	-0.0072317715	2	0.0007516439	0.9334942423	6.7737737275	-2.4066606966	3	0.8817963488	616	0.8762446657	4	1		1
190506_03-04-0323	21	1.0633351662	0.1051247866	1.0902297601	3.8555270635	2.292510108	0.9638817659	1.3286283421	11	0.025698378	23.59375	918.1026902117	702.5738045738	445.1458766459	0.6969791108	0.7321156773	71.8440390479	1.3945223134	51.5187447021	-0.1677749545	1	673.8129885542	763.6266678177	702.7675210444	445.2482442702	-3.42374277896938E-09	0.0123757045	-0.0058536918	1	0.0007516435	0.8696101393	4.1480480631	-2.7456092675	3	0.875698722	2886	1	4	0		
190506_03-04-0324	21	4.2341055931	1.9712236832	10.0914258097	1.767766953	0.0150606526	0.0048828125	0.0101778401	14	0.0028300782	2.650390625	936.50791491	796.9274193548	1054.3548387097	0.9183112663	0.3306666667	28.353533779	2.5261514212	11.2240040487	0.3912474321	0	688.2454484934	796.7987352447	795.3936390286	1056.8541546551	2.17825273039306E-09	0.031791583	-0.0196866366	2	0.0007516437	0.9589088161	3.6607188115	-2.3490651423	1	0.8688505422	124	0.7898089172	4	1		1
190506_03-04-0325	21	2.6629653408	2.2345656586	4.6684361043	1.6210494433	0.1013155902	0.0048828125	0.0964327777	36	0.0064908344	5.91796875	911.7423709586	1150.8949416343	738.2762645914	0.8030805603	0.7138888889	23.5307265658	1.6782170876	14.0212650316	-0.1969200766	0	675.6847838355	782.2328842513	1144.066273192	738.1586942878	7.39677024824867E-09	0.0468209831	-0.0120791078	2	0.0007516437	0.8865516943	5.2093936672	-2.2830108437	1	0.8515717228	257	0.7342857143	4	1		1
190506_03-04-0326	21	2.3696198639	1.8367671329	4.0630924026	1.0511205191	0.0506577951	0.0048828125	0.0457749826	28	0.0053147938	4.5703125	859.9228305403	1155.0571428572	731.6971428571	0.9786220034	0.564516129	33.5295288711	4.8622253231	6.8959224723	-0.1615915691	0	686.1013980815	784.1080190006	1132.0154709618	736.2827029231	-6.53553493722974E-11	0.0418072429	-0.0174387599	2	0.0007516438	0.9390291515	4.1474190895	-2.0852727545	1	0.8434190548	175	0.7954545455	4	1		1
190506_03-04-0327	21	2.1357682106	1.3492053438	5.0199663509	0.5255602595	0.0464534029	0.0048828125	0.0415705904	27	0.0063578755	6.1875	973.2024467658	845.0286168521	731.5627980922	0.9535428509	0.3863636364	53.5927627245	3.3194203456	16.1452172805	0.8432942584	0	683.7198101689	788.5021416856	846.1549814785	731.5007737911	1.94852298566282E-09	0.0136930232	-0.0078471553	1	0.0007516438	0.9258234023	5.7198305325	-2.4786981691	1	0.8349732243	629	1	4	1		1
190506_03-04-0328	21	2.7283764925	2.4796830735	6.505603405	0.4419417382	0.0552427173	0.0048828125	0.0503599048	29	0.0031290694	2.990234375	955.6305849782	933.5847457627	1156	0.6361235846	0.6555555556	14.2663439601	1.2960298182	11.0077281864	0.0247057245	0	682.1635875133	797.0009083253	929.0781818215	1156.9130442506	-3.77233913460133E-10	0.0467947545	-0.0157516251	1	0.0007516439	0.9473852985	4.4226885104	-2.1308018039	1	0.8069688737	118	1	4	1		1
190506_03-04-0329	21	2.6639754057	1.1903297922	11.4507760132	0.6815673329	0.0358204704	0.0048828125	0.0309376579	24	0.0064685659	6.21484375	960.7761404269	813.4153132251	757.2389791183	0.87345336	0.613086771	34.2000742621	2.0537768203	16.6522836974	-0.1465626428	0	674.5203425436	788.1313146705	813.4640572904	758.1352727859	-3.25152237284906E-09	0.0338100624	-0.0062908786	1	0.0007516436	0.9316618609	5.1832798188	-2.3464016753	1	0.7773688346	431	1	4	1		1
190506_03-04-0330	21	1.9819534973	1.5885797042	3.4435789893	0.3716272234	0.1313900649	0.0048828125	0.1265072524	39	0.0088467693	8.21875	929.0114526395	1175.096359743	775.7901498929	0.7561166403	0.6414835165	31.2434820942	1.5280312506	20.4468868565	-0.725730772	0	673.7793850257	783.2803922922	1175.3819343423	777.3793856807	-7.81731571765698E-09	0.0360378481	-0.0060016888	1	0.0007516436	0.8818057608	9.6711290074	-2.093674218	1	0.7725403472	467	1	4	1		1
190506_03-04-0331	21	1.6483208475	1.3541852777	2.3914310656	1.9277635318	0.0851959166	0.0048828125	0.0803131041	34	0.0078369562	7.2890625	930.0884582865	1030.5397590362	757.0626506024	0.8127864403	0.6424148607	30.8921967693	1.7165562025	17.9966124759	-0.1344416259	0	675.1715436276	784.387571904	1029.1425910174	754.970048923	-5.31034209059223E-09	0.0487768942	-0.0054693748	1	0.0007516439	0.9113331944	5.2353141431	-1.8954639354	1	0.768812623	415	1	4	1		1
190506_03-04-0332	21	3.0473360398	1.9291208886	5.6450902391	1.146255054	0.0506577951	0.0048828125	0.0457749826	28	0.0127901051	11.1640625	872.8671401495	1166.101663586	735.6765249538	0.8625809672	0.6533816425	37.1063051866	1.9766008415	18.7727862946	-0.4310872036	0	678.7674174409	783.7235628706	1165.9642773166	735.839149924	-5.49917768292194E-10	0.0439360166	-0.0095782022	1	0.0007516439	0.9079341432	5.6299936664	-2.1780600687	1	0.7445405591	541	1	4	1		1
190506_03-04-0333	21	1.1218601439	0.3717573696	1.2248618466	2.9730177875	0.3716272234	0.1204852207	0.2511420027	14	8.88803240253469E-05	0.0879516602	989.5515247128	252	932.3333333333	0.788895483	0.75	4.2504436705	1.6272667602	2.6120140683	-0.9462734406	0	628.9281872354	787.0938500225	267.3210442731	835.8422550412	-0.000000007	0.0117166135	-0.0094784376	1	0.0007516435	0.924829983	3.0375031271	-3.1940500373	2	0.73945296	9	1	4	1	1	
190506_03-04-0334	21	1.5542694371	0.8428026462	2.396134161	0.8105247217	0.0851959166	0.0048828125	0.0803131041	34	5.12804168171459E-05	0.049987793	974.7930315581	845.5	1037.5	0	1	2	1	2	0.7853981634	0	668.7968073412	804.7565298061	845.8073708908	1050.1624020496	1.44141854775978E-09	0.0130783084	-0.013579345	1	0.0007516437	0.9132682054	5.9854530569	-4.0582994255	1	0.736372145	4	1	4	1		1
190506_03-04-0335	21	1.0185735009	0.0028404327	1.0185853317	4.585020216	3.5355339059	3.2420988866	0.2934350193	2												0	683.710069199	791.8872340125	974.5107169412	1063.4579431533	-5.08859454067632E-09	0.0576230112	-0.0257074407	0	0.0007516438	0.8573334442	16.1063130789	-3.617310988	3	0.7303041672			4	1		1
190506_03-04-0336	21	2.5048180359	1.5448077363	4.006484824	0.6815673329	0.0390625	0.0048828125	0.0341796875	25	0.0039072048	3.794921875	971.2625978343	882.5051546392	1060.6701030928	0.8310059825	0.2957317073	39.5240929685	1.7977092499	21.9858094245	1.1943647458	0	686.6620902397	796.4325145638	884.1066008336	1065.2098629097	8.32740529692386E-09	0.0225563152	-0.0088358631	2	0.0007516437	0.9275388415	3.0464289568	-2.6575772992	1	0.7233645898	291	0.9732441472	4	1		1
190506_03-04-0337	21	3.0521931078	1.613755064	5.8460710189	0.9638817659	0.0301213052	0.0048828125	0.0252384927	22												0	682.7865573644	796.704029343	1000.3923463486	1066.9351468616	2.22083417824125E-10	0.0106884774	-0.0110604921	0	0.0007516437	0.9263308434	5.5456043568	-4.1967357564	1	0.716249474			4	1		1
190506_03-04-0338	21	2.2649584026	0.5318335055	5.9169767134	0.4419417382	0.0656950324	0.0048828125	0.0608122199	31												0	649.1348179134	793.8010233959	1034.5346214565	1024.6672388497	1.09240270323294E-10	0.0353523391	-0.0312528531	0	0.0007516437	0.821762362	7.3037292386	-12.4142621776	1	0.6826280775			4	1		1
190506_03-04-0339	21	1.2993242766	0.6515106314	1.5077688795	2.9730177875	0.4819408829	0.2209708691	0.2609700138	10												1	683.0902223839	753.9527256326	976.1432707431	186.6935306541	1.00624037792588E-08	0.013374149	-0.0120634882	0	0.0007516436	0.9342472126	2.6374111734	-2.5444243425	3	0.6760013371			4	0		
190506_03-04-0340	21	1.5311568827	1.1069924887	1.7918380156	2.7262693317	0.2865637635	0.1104854346	0.1760783289	12	0.002713529	2.689453125	991.127472693	595.0637755102	1285.6709183674	0.9628842131	0.2899408284	62.5944237182	3.7048729792	16.8951605275	1.2966277271	0	658.0677380049	807.2609207593	557.9865885037	1260.310971121	2.77896163215321E-09	0.0104101995	-0.0059375721	5	0.0007516437	0.8819438605	2.4006354554	-3.4417020901	2	0.672959403	392	0.7088607595	4	1	1	
190506_03-04-0341	21	2.0869751772	0.8025407655	3.0978781438	2.292510108	0.0390625	0.0116133507	0.0274491493	15	0.0051219681	4.90625	957.8837414597	740.0975609756	616.5650406504	0.9806217478	0.3910969793	40.9333156072	5.1043674028	8.0192729827	0.3426018444	0	677.107688625	786.9356352838	738.870044313	616.8413226743	-2.36952991739622E-10	0.0351086378	-0.0079699803	1	0.0007516437	0.9226320103	4.1170003113	-2.6879659398	2	0.6667194689	246	1	4	1		1
190506_03-04-0342	21	2.5006449776	1.4038391534	7.1515849394	0.1858136117	0.1313900649	0.0048828125	0.1265072524	39	0.0074850449	6.96875	931.0231376154	1183.5612244898	760.4540816327	0.9241683549	0.4912280702	41.211369492	2.6179010493	15.7421417833	-1.2467461485	0	677.8883670632	783.8650806836	1183.4346803892	761.0639123594	-6.69144116591341E-09	0.0270617054	-0.0122938272	1	0.0007516435	0.8544394459	6.1988956106	-2.6336121841	1	0.659362007	392	1	4	1		1
190506_03-04-0343	21	1.2905548223	0.7706304702	1.5231096719	2.7262693317	0.573127527	0.2026311804	0.3704963466	13	0.0060667884	5.9609375	982.552401165	235.2946175637	559.2138810198	0.9478095687	0.44125	58.4580931623	3.1363990206	18.6386020334	-0.2501902396	0	638.2688569278	773.432316017	233.7562254377	558.3080269172	1.51871274661037E-09	0.0255886439	-0.0051421361	4	0.0007516439	0.8632831976	2.8524565467	-2.366530988	2	0.6514943889	706	0.9860335196	4	1	1	
190506_03-04-0344	21	2.7311196885	2.1099556472	4.6222685952	1.146255054	0.1313900649	0.0048828125	0.1265072524	39	0.0028255273	2.69140625	952.5323974594	1123.5833333333	746.5535714286	0.9655019291	0.4516129032	31.8313491012	3.8403062392	8.2887528021	-0.2403847836	0	678.7526416578	783.4649990155	1123.8204638646	746.916115037	2.43683136183637E-09	0.0219713672	-0.0135503396	1	0.0007516441	0.8248074294	3.8420334633	-2.5163994713	1	0.6261868467	168	1	4	1		1
190506_03-04-0345	21	2.0392312166	1.3380295315	2.9365349177	1.767766953	0.15625	0.0212989792	0.1349510208	24												0	676.0616067685	783.488751303	1075.550037106	758.8001324305	-1.12113215628445E-08	0.019181606	-0.0182189853	0	0.0007516431	0.8322303464	1.7977954527	-5.6207872585	2	0.6237134417			4	1		1
190506_03-04-0346	21	3.5259377817	1.4839098813	6.8544151829	0.573127527	0.0929068059	0.0048828125	0.0880239934	35	0.0028523226	2.720703125	953.8553276189	1196.843373494	733.9879518072	0.90378792	0.6859504132	22.433829495	2.3365544962	9.6012438536	-1.3157281447	0	678.6595350512	782.7702387404	1197.0840034467	733.781505778	-0.000000005	0.0200784914	-0.0155148646	1	0.0007516435	0.766431673	6.3636209612	-2.5817185198	1	0.5697654812	166	1	4	1		1
190506_03-04-0347	21	4.3562931982	2.819952247	8.5014465524	0.3716272234	0.1204852207	0.0048828125	0.1156024082	38	0.0014888929	1.474609375	990.4065806835	1012.494949495	760.2525252525	0.943457465	0.7071428571	19.848208489	3.0166494256	6.5795542302	-0.1027506767	0	674.7143840084	784.5681161067	1012.3962976103	760.2998560037	1.85389108005093E-09	0.0211788349	-0.0116865932	1	0.0007516432	0.7768796539	4.0347206027	-1.8818770434	1	0.5620167758	99	1	4	1		1
190506_03-04-0348	21	1.0272092942	0.0022225048	1.0538852169	5	5	4.585020216	0.414979784	0	0.001578464	1.5703125	994.8358315825	772.8275862069	427.6379310345	0.9352911791	0.453125	20.917246745	2.8258239285	7.4021762411	-0.7573173488	0	676.6791119665	788.086852077	780.379322871	437.5654477566	1.79425843526509E-09	0.0190462703	-0.0090777704	1	0.0007516437	0.8886480841	5.1401402658	-1.8866209638	2	0.5588990006	116	1	4	1		1
190506_03-04-0349	21	2.3300107804	1.4688528917	4.9611433556	0.1858136117	0.2865637635	0.0048828125	0.281680951	48	0.0016423625	1.6044921875	976.9415764807	1007.5957446809	766.1489361702	0.9725440097	0.8545454545	22.6831709315	4.2970270997	5.2788056498	-0.027764113	0	675.1323304776	784.2806523857	1007.6019628159	766.1829770919	7.53576523832088E-09	0.0220364342	-0.0131812362	1	0.0007516439	0.7588391541	2.7151601976	-5.5956668576	1	0.5421037733	94	1	4	1		1
190506_03-04-0350	21	3.1761974322	1.7256724812	8.7669142392	0.1104854346	0.2209708691	0.0048828125	0.2160880566	45	0.0033702932	3.244140625	962.5692636868	1068.8172043011	753.2956989247	0.9867313641	0.4696969697	39.2642811361	6.1591004655	6.3750025439	-0.2291422025	0	674.6894096324	782.5705528949	1068.4114306945	753.3654442221	-2.17701616912587E-09	0.024906559	-0.0156025748	1	0.0007516436	0.7130325741	2.9403689917	-1.7677298511	1	0.512268776	186	1	4	1		1
190506_03-04-0351	21	3.661991319	2.613892183	7.6425735948	0.6815673329	0.15625	0.0048828125	0.1513671875	41	0.0014263296	1.431640625	1003.7235781996	800.2589285714	758.625	0.9098119275	0.7368421053	18.6225858328	2.4095178432	7.7287602935	-0.0075271492	0	671.8320359976	787.014694841	800.1686638014	758.6911319142	-5.77453991389833E-09	0.0164261707	-0.0097460522	1	0.0007516438	0.7682506052	2.5589597805	-2.6683589107	1	0.5109618356	112	1	4	1		1
190506_03-04-0352	21	1.3873540906	0.3674189815	1.6401255449	1.25	0.2026311804	0.0301213052	0.1725098752	23	0.0020091158	1.8134765625	902.6242129563	1140.7073170732	737.1219512195	0.880679922	0.82	10.4538372313	2.1109881315	4.9521061135	-0.1281817369	0	675.170250641	782.4240648134	1140.7113414011	737.1033516738	5.19881619044334E-09	0.0545012404	-0.0364317455	1	0.0007516436	0.7607219403	3.5619784526	-2.472999213	2	0.5102944062	41	1	4	1		1
190506_03-04-0355	21																				0																	4	1		1
190506_07-08-0000	21	1.1435508218	0.0043017174	1.2015966517	4.585020216	4.2044820763	3.2420988866	0.9623831896	4	0.1151980555	55.90625	485.3055004782	1308.960696999	753.3707647628	0.9523934945	0.2835419412	202.1084464667	3.280070455	61.6171052546	0.4232923365	0	785.9897466874	768.1013794624	1309.9714477072	766.212079955	2.28306868065813E-09	0.0175780841	-0.0057758204	2	0.0007516442	0.9868107867	117.2040982057	-16.9299035806	2	16.2368827909	5165	0.7425244393	5	1	1	
190506_07-08-0001	21	1.135024159	0.0125165574	1.2338411636	4.2044820763	4.2044820763	2.9730177875	1.2314642888	5	0.0868746175	45.125	519.4267475814	134.6221877424	753.6674424619	0.9089556626	0.4549411765	120.1639532502	2.3986982004	50.095486472	0.6700091756	0	584.218336112	766.7415017474	135.5792868357	766.2548925293	2.60838316823831E-09	0.0304061254	-0.0044694988	5	0.0007516443	0.9701460242	78.906192713	-12.0664182539	3	14.6564017934	3867	0.7861353934	5	1	1	
190506_07-08-0002	21	1.0186491188	0.0012342792	1.0190344075	4.585020216	0.573127527	0.5255602595	0.0475672675	2	0.0718008507	48.65625	677.6556195903	78.6941587425	627.5880069862	0.9899798027	0.1988040123	237.0430320769	7.0817000781	33.4726166686	1.1533638337	0	579.8306588796	747.8877793825	76.8238369799	626.0015651732	-5.23064115201994E-10	0.0168403834	-0.0082926904	1	0.0007516434	0.9910135226	41.3348407592	-16.0919950726	2	12.7587305981	5153	1	5	1	1	
190506_07-08-0003	21	1.0591533252	0.0027687818	1.0899526056	4.585020216	3.8555270635	3.2420988866	0.6134281769	3	0.0951597941	55.59375	584.2146938898	125.5018135655	845.1483496554	0.8750624903	0.4794782609	128.3649123804	2.0660732003	62.1298956687	-0.9814026428	0	591.5663090344	777.0629376948	124.4279008278	839.7081851797	-1.85569536912622E-09	0.0251260508	-0.0056958201	1	0.0007516439	0.974769134	98.1970873439	-10.2969018159	5	10.5422946657	5514	1	5	1	1	
190506_07-08-0004	21	1.0325549018	0.0004769733	1.0585946514	4.585020216	3.8555270635	3.2420988866	0.6134281769	3	0.0856264299	47.78125	558.0198781304	33.7891986063	530.8817819811	0.9955155385	0.3501525054	237.9662544878	10.5710297242	22.5111706896	1.387159301	0	595.1530854059	744.2611226299	33.9807873921	537.4539328496	-2.24507669542584E-09	0.0255125539	-0.005597207	1	0.000751644	0.992004287	45.1536994588	-9.7866306411	3	10.1188169516	4018	1	5	1	1	
